order_id,customer_id,order_ts,status,order_date,order_month,item_count,total_quantity,gross_revenue,total_cost,gross_margin,net_revenue,net_margin,cost_pct
6939,1800,2024-11-10 14:20:07,cancelled,2024-11-10,2024-11,2,10,851.6999999999999,458.35,393.3499999999999,851.6999999999999,393.3499999999999,0.5382
6940,582,2024-11-10 14:46:25,cancelled,2024-11-10,2024-11,4,14,561.09,310.95,250.14000000000001,561.09,250.14000000000001,0.5542
6941,372,2024-11-10 15:06:24,completed,2024-11-10,2024-11,4,12,646.04,354.52,291.52,646.04,291.52,0.5488
6942,666,2024-11-10 15:09:36,completed,2024-11-10,2024-11,2,6,399.79,230.95000000000002,168.83999999999997,399.79,168.83999999999997,0.5777
6943,657,2024-11-10 15:41:54,cancelled,2024-11-10,2024-11,3,6,172.85,97.56,75.28999999999998,172.85,75.28999999999998,0.5644
6944,865,2024-11-10 15:48:46,completed,2024-11-10,2024-11,1,3,44.849999999999994,19.38,25.469999999999995,44.849999999999994,25.469999999999995,0.4321
6945,1492,2024-11-10 16:34:50,completed,2024-11-10,2024-11,4,13,600.8,319.83,280.97,600.8,280.97,0.5323
6946,1211,2024-11-10 16:42:02,refunded,2024-11-10,2024-11,4,15,496.46999999999997,277.46,219.01,496.46999999999997,219.01,0.5589
6947,1833,2024-11-10 16:48:59,completed,2024-11-10,2024-11,3,7,379.13,155.24,223.89000000000001,379.13,223.89000000000001,0.4095
6948,925,2024-11-10 17:05:02,cancelled,2024-11-10,2024-11,3,13,373.14,199.30999999999997,173.83,373.14,173.83,0.5341
6949,6,2024-11-10 17:29:47,completed,2024-11-10,2024-11,1,1,22.79,13.92,8.87,22.79,8.87,0.6108
6950,1260,2024-11-10 17:32:08,cancelled,2024-11-10,2024-11,2,6,350.76,163.86,186.90000000000003,350.76,186.90000000000003,0.4672
6951,1756,2024-11-10 18:06:56,refunded,2024-11-10,2024-11,3,7,269.25,142.10000000000002,127.14999999999999,269.25,127.14999999999999,0.5278
6952,241,2024-11-10 18:17:34,completed,2024-11-10,2024-11,1,1,60.21,34.71,25.5,60.21,25.5,0.5765
6953,730,2024-11-10 19:04:28,completed,2024-11-10,2024-11,3,10,471.64,249.31,222.33,471.64,222.33,0.5286
6954,958,2024-11-10 19:09:16,cancelled,2024-11-10,2024-11,4,10,510.01,236.93,273.08,510.01,273.08,0.4646
6955,805,2024-11-10 19:27:39,refunded,2024-11-10,2024-11,4,20,811.4000000000001,356.59999999999997,454.80000000000007,811.4000000000001,454.80000000000007,0.4395
6956,856,2024-11-10 19:30:51,completed,2024-11-10,2024-11,1,3,181.14000000000001,106.44,74.70000000000002,181.14000000000001,74.70000000000002,0.5876
6957,1648,2024-11-10 19:43:19,completed,2024-11-10,2024-11,3,9,192.01,87.25,104.76,192.01,104.76,0.4544
6958,90,2024-11-10 19:59:05,completed,2024-11-10,2024-11,1,1,23.91,13.23,10.68,23.91,10.68,0.5533
6959,1112,2024-11-10 20:15:10,refunded,2024-11-10,2024-11,1,5,203.95,89.0,114.94999999999999,203.95,114.94999999999999,0.4364
6960,1333,2024-11-10 20:35:06,completed,2024-11-10,2024-11,4,16,1209.76,670.3399999999999,539.4200000000001,1209.76,539.4200000000001,0.5541
6961,1842,2024-11-10 20:48:07,completed,2024-11-10,2024-11,3,11,387.15,157.59,229.56,387.15,229.56,0.4071
6962,1836,2024-11-10 21:05:44,completed,2024-11-10,2024-11,3,12,317.64,129.66,187.98000000000002,317.64,187.98000000000002,0.4082
6963,130,2024-11-10 21:13:06,cancelled,2024-11-10,2024-11,4,12,409.85,220.23999999999998,189.61,409.85,189.61,0.5374
6964,934,2024-11-10 21:14:29,refunded,2024-11-10,2024-11,1,5,241.8,119.35000000000001,122.45,241.8,122.45,0.4936
6965,1749,2024-11-10 22:03:06,cancelled,2024-11-10,2024-11,3,6,418.4,208.42000000000002,209.98000000000002,418.4,209.98000000000002,0.4981
6966,513,2024-11-10 22:04:52,cancelled,2024-11-10,2024-11,1,5,108.4,46.2,62.2,108.4,62.2,0.4262
6967,1602,2024-11-10 22:05:43,completed,2024-11-10,2024-11,1,3,54.78,26.82,27.96,54.78,27.96,0.4896
6968,867,2024-11-10 22:16:16,refunded,2024-11-10,2024-11,4,14,291.45,123.24000000000001,168.21,291.45,168.21,0.4229
6969,1671,2024-11-10 22:23:08,completed,2024-11-10,2024-11,2,8,617.45,271.90999999999997,345.5400000000001,617.45,345.5400000000001,0.4404
6970,865,2024-11-10 22:44:13,cancelled,2024-11-10,2024-11,1,2,154.12,63.44,90.68,154.12,90.68,0.4116
6971,1002,2024-11-10 23:08:30,completed,2024-11-10,2024-11,4,11,296.36,127.45,168.90999999999997,296.36,168.90999999999997,0.4301
6972,1775,2024-11-10 23:38:53,completed,2024-11-10,2024-11,3,11,375.96000000000004,188.24,187.72,375.96000000000004,187.72,0.5007
6973,395,2024-11-10 23:43:49,cancelled,2024-11-10,2024-11,2,5,227.36,90.27,137.09,227.36,137.09,0.397
6974,1502,2024-11-11 00:27:06,completed,2024-11-11,2024-11,4,9,600.37,351.14,249.23000000000002,600.37,249.23000000000002,0.5849
6975,433,2024-11-11 00:35:41,cancelled,2024-11-11,2024-11,3,8,189.98,97.96000000000001,92.01999999999998,189.98,92.01999999999998,0.5156
6976,1914,2024-11-11 01:46:32,cancelled,2024-11-11,2024-11,2,7,617.39,278.44,338.95000000000005,617.39,338.95000000000005,0.451
6977,289,2024-11-11 02:30:56,cancelled,2024-11-11,2024-11,2,5,127.17999999999999,69.48,57.699999999999996,127.17999999999999,57.699999999999996,0.5463
6978,17,2024-11-11 03:07:43,cancelled,2024-11-11,2024-11,1,4,134.16,73.04,61.11999999999999,134.16,61.11999999999999,0.5444
6979,944,2024-11-11 03:21:46,completed,2024-11-11,2024-11,2,4,188.67000000000002,124.70999999999998,63.96000000000002,188.67000000000002,63.96000000000002,0.661
6980,19,2024-11-11 03:35:48,completed,2024-11-11,2024-11,2,7,299.04,178.75,120.29000000000002,299.04,120.29000000000002,0.5977
6981,1357,2024-11-11 03:43:44,completed,2024-11-11,2024-11,2,7,432.73,213.96999999999997,218.76,432.73,218.76,0.4945
6982,1467,2024-11-11 03:55:46,completed,2024-11-11,2024-11,1,5,52.85,28.849999999999998,24.000000000000004,52.85,24.000000000000004,0.5459
6983,865,2024-11-11 04:08:25,completed,2024-11-11,2024-11,1,2,37.68,19.04,18.64,37.68,18.64,0.5053
6984,676,2024-11-11 04:44:22,completed,2024-11-11,2024-11,3,7,382.5,206.71,175.79,382.5,175.79,0.5404
6985,149,2024-11-11 05:44:30,cancelled,2024-11-11,2024-11,2,7,443.49,241.41000000000003,202.07999999999996,443.49,202.07999999999996,0.5443
6986,729,2024-11-11 05:58:29,cancelled,2024-11-11,2024-11,1,3,60.92999999999999,23.759999999999998,37.169999999999995,60.92999999999999,37.169999999999995,0.39
6987,1510,2024-11-11 06:05:14,refunded,2024-11-11,2024-11,3,9,271.59000000000003,120.19,151.39999999999998,271.59000000000003,151.39999999999998,0.4425
6988,1587,2024-11-11 06:19:39,cancelled,2024-11-11,2024-11,1,3,99.81,46.83,52.980000000000004,99.81,52.980000000000004,0.4692
6989,1802,2024-11-11 06:22:38,completed,2024-11-11,2024-11,2,7,96.96,43.66,53.3,96.96,53.3,0.4503
6990,981,2024-11-11 06:32:51,refunded,2024-11-11,2024-11,4,12,546.71,260.35,286.36,546.71,286.36,0.4762
6991,1317,2024-11-11 06:39:08,cancelled,2024-11-11,2024-11,2,6,87.46000000000001,39.519999999999996,47.94,87.46000000000001,47.94,0.4519
6992,1045,2024-11-11 06:49:40,completed,2024-11-11,2024-11,1,1,70.24,37.44,32.8,70.24,32.8,0.533
6993,598,2024-11-11 07:09:11,completed,2024-11-11,2024-11,3,9,457.15,278.02,179.13,457.15,179.13,0.6082
6994,247,2024-11-11 07:37:47,completed,2024-11-11,2024-11,1,2,92.62,47.42,45.2,92.62,45.2,0.512
6995,205,2024-11-11 07:55:45,completed,2024-11-11,2024-11,3,13,479.97,243.74,236.23,479.97,236.23,0.5078
6996,1775,2024-11-11 07:56:04,refunded,2024-11-11,2024-11,4,12,265.64,140.85,124.78999999999999,265.64,124.78999999999999,0.5302
6997,437,2024-11-11 08:01:27,completed,2024-11-11,2024-11,2,3,58.67999999999999,30.740000000000002,27.939999999999994,58.67999999999999,27.939999999999994,0.5239
6998,1189,2024-11-11 08:47:02,completed,2024-11-11,2024-11,1,3,99.14999999999999,65.76,33.389999999999986,99.14999999999999,33.389999999999986,0.6632
6999,1882,2024-11-11 09:31:35,refunded,2024-11-11,2024-11,4,16,752.82,364.96000000000004,387.86,752.82,387.86,0.4848
7000,756,2024-11-11 09:50:12,completed,2024-11-11,2024-11,3,12,511.28,292.31,218.97000000000003,511.28,218.97000000000003,0.5717
7001,816,2024-11-11 09:59:05,completed,2024-11-11,2024-11,2,6,149.25,85.02000000000001,64.22999999999999,149.25,64.22999999999999,0.5696
7002,1726,2024-11-11 10:16:07,completed,2024-11-11,2024-11,1,1,29.08,14.34,14.739999999999998,29.08,14.739999999999998,0.4931
7003,1016,2024-11-11 10:56:11,refunded,2024-11-11,2024-11,3,13,292.44,131.36,161.07999999999998,292.44,161.07999999999998,0.4492
7004,1189,2024-11-11 11:35:09,completed,2024-11-11,2024-11,4,10,408.19,207.48000000000002,200.71,408.19,200.71,0.5083
7005,1260,2024-11-11 12:57:11,completed,2024-11-11,2024-11,1,1,29.29,14.34,14.95,29.29,14.95,0.4896
7006,1236,2024-11-11 13:17:11,refunded,2024-11-11,2024-11,2,9,144.5,89.35,55.150000000000006,144.5,55.150000000000006,0.6183
7007,1884,2024-11-11 13:24:14,completed,2024-11-11,2024-11,2,5,153.22,80.88,72.34,153.22,72.34,0.5279
7008,1548,2024-11-11 13:26:09,completed,2024-11-11,2024-11,2,6,178.39,98.39000000000001,79.99999999999997,178.39,79.99999999999997,0.5515
7009,472,2024-11-11 13:31:04,completed,2024-11-11,2024-11,1,1,95.25,59.24,36.01,95.25,36.01,0.6219
7010,162,2024-11-11 13:51:57,refunded,2024-11-11,2024-11,3,8,286.31,125.35,160.96,286.31,160.96,0.4378
7011,559,2024-11-11 13:58:32,completed,2024-11-11,2024-11,4,18,525.3100000000001,309.6,215.71000000000004,525.3100000000001,215.71000000000004,0.5894
7012,528,2024-11-11 14:20:58,completed,2024-11-11,2024-11,1,3,59.79,23.43,36.36,59.79,36.36,0.3919
7013,1842,2024-11-11 14:35:22,completed,2024-11-11,2024-11,1,3,61.67999999999999,26.009999999999998,35.669999999999995,61.67999999999999,35.669999999999995,0.4217
7014,1573,2024-11-11 14:50:31,completed,2024-11-11,2024-11,2,5,104.25,44.760000000000005,59.489999999999995,104.25,59.489999999999995,0.4294
7015,1423,2024-11-11 15:37:34,completed,2024-11-11,2024-11,3,8,251.06,124.74000000000001,126.32,251.06,126.32,0.4969
7016,34,2024-11-11 16:04:55,refunded,2024-11-11,2024-11,1,4,120.24,52.72,67.52,120.24,67.52,0.4385
7017,1394,2024-11-11 16:16:55,completed,2024-11-11,2024-11,4,12,770.32,452.56,317.76,770.32,317.76,0.5875
7018,1101,2024-11-11 16:25:06,refunded,2024-11-11,2024-11,3,11,438.59000000000003,239.26,199.33000000000004,438.59000000000003,199.33000000000004,0.5455
7019,430,2024-11-11 16:51:31,completed,2024-11-11,2024-11,2,6,169.82999999999998,89.82,80.01,169.82999999999998,80.01,0.5289
7020,1163,2024-11-11 17:05:39,cancelled,2024-11-11,2024-11,2,7,400.34000000000003,168.5,231.84000000000003,400.34000000000003,231.84000000000003,0.4209
7021,1860,2024-11-11 17:54:01,refunded,2024-11-11,2024-11,2,6,216.10000000000002,98.52,117.58000000000001,216.10000000000002,117.58000000000001,0.4559
7022,166,2024-11-11 17:56:10,completed,2024-11-11,2024-11,3,9,338.78999999999996,168.94,169.84999999999997,338.78999999999996,169.84999999999997,0.4987
7023,739,2024-11-11 18:12:21,completed,2024-11-11,2024-11,1,3,140.60999999999999,51.39,89.21999999999998,140.60999999999999,89.21999999999998,0.3655
7024,371,2024-11-11 18:14:56,completed,2024-11-11,2024-11,2,3,82.78,57.69,25.090000000000003,82.78,25.090000000000003,0.6969
7025,1080,2024-11-11 18:27:18,completed,2024-11-11,2024-11,2,3,86.62,44.55,42.06999999999999,86.62,42.06999999999999,0.5143
7026,1292,2024-11-11 18:37:41,completed,2024-11-11,2024-11,2,7,174.82,75.73,99.09,174.82,99.09,0.4332
7027,1401,2024-11-11 18:40:19,completed,2024-11-11,2024-11,4,16,352.56,159.07999999999998,193.48,352.56,193.48,0.4512
7028,1207,2024-11-11 18:57:40,refunded,2024-11-11,2024-11,1,3,192.84,104.13,88.71000000000001,192.84,88.71000000000001,0.54
7029,506,2024-11-11 20:13:30,completed,2024-11-11,2024-11,1,4,320.48,126.88,193.60000000000002,320.48,193.60000000000002,0.3959
7030,1216,2024-11-11 20:21:49,refunded,2024-11-11,2024-11,2,10,742.3499999999999,387.1,355.24999999999994,742.3499999999999,355.24999999999994,0.5215
7031,406,2024-11-11 20:38:36,completed,2024-11-11,2024-11,2,4,186.41,76.32,110.08999999999999,186.41,110.08999999999999,0.4094
7032,701,2024-11-11 20:38:37,completed,2024-11-11,2024-11,4,12,322.44,150.9,171.54000000000002,322.44,171.54000000000002,0.468
7033,591,2024-11-11 20:48:49,refunded,2024-11-11,2024-11,2,6,313.06,143.64,169.42000000000002,313.06,169.42000000000002,0.4588
7034,89,2024-11-11 21:15:48,cancelled,2024-11-11,2024-11,3,13,542.6800000000001,262.38,280.29999999999995,542.6800000000001,280.29999999999995,0.4835
7035,1107,2024-11-11 21:43:08,completed,2024-11-11,2024-11,3,12,506.51,303.94,202.57000000000005,506.51,202.57000000000005,0.6001
7036,535,2024-11-11 21:48:53,completed,2024-11-11,2024-11,3,8,532.0600000000001,268.88,263.18,532.0600000000001,263.18,0.5054
7037,49,2024-11-11 22:10:11,cancelled,2024-11-11,2024-11,2,4,69.5,41.449999999999996,28.050000000000004,69.5,28.050000000000004,0.5964
7038,1535,2024-11-11 22:40:42,completed,2024-11-11,2024-11,4,12,337.86,160.05,177.81,337.86,177.81,0.4737
7039,1706,2024-11-11 22:54:56,cancelled,2024-11-11,2024-11,2,7,725.1100000000001,448.1,277.0100000000001,725.1100000000001,277.0100000000001,0.618
7040,39,2024-11-12 00:11:47,cancelled,2024-11-12,2024-11,2,3,59.94,27.08,32.86,59.94,32.86,0.4518
7041,193,2024-11-12 00:34:29,cancelled,2024-11-12,2024-11,1,5,153.55,64.95,88.60000000000001,153.55,88.60000000000001,0.423
7042,624,2024-11-12 00:37:15,cancelled,2024-11-12,2024-11,4,15,659.0600000000001,294.27,364.7900000000001,659.0600000000001,364.7900000000001,0.4465
7043,99,2024-11-12 00:45:40,completed,2024-11-12,2024-11,4,14,486.90999999999997,255.29999999999998,231.60999999999999,486.90999999999997,231.60999999999999,0.5243
7044,675,2024-11-12 00:46:18,completed,2024-11-12,2024-11,1,3,31.589999999999996,17.31,14.279999999999998,31.589999999999996,14.279999999999998,0.548
7045,59,2024-11-12 00:51:29,completed,2024-11-12,2024-11,3,10,362.71,196.5,166.21,362.71,166.21,0.5418
7046,1524,2024-11-12 00:55:00,completed,2024-11-12,2024-11,4,10,406.87,185.62,221.25000000000003,406.87,221.25000000000003,0.4562
7047,681,2024-11-12 02:00:00,refunded,2024-11-12,2024-11,1,1,20.64,9.33,11.31,20.64,11.31,0.452
7048,88,2024-11-12 02:10:08,completed,2024-11-12,2024-11,3,8,271.78999999999996,121.28,150.51,271.78999999999996,150.51,0.4462
7049,638,2024-11-12 02:48:21,completed,2024-11-12,2024-11,4,10,393.69000000000005,164.72,228.97000000000003,393.69000000000005,228.97000000000003,0.4184
7050,500,2024-11-12 03:54:48,refunded,2024-11-12,2024-11,3,4,188.05,92.53,95.52000000000001,188.05,95.52000000000001,0.492
7051,1725,2024-11-12 04:23:02,refunded,2024-11-12,2024-11,4,14,547.65,304.83,242.82,547.65,242.82,0.5566
7052,13,2024-11-12 05:13:17,completed,2024-11-12,2024-11,1,4,198.04,94.84,103.19999999999999,198.04,103.19999999999999,0.4789
7053,82,2024-11-12 05:16:36,completed,2024-11-12,2024-11,2,8,267.21999999999997,125.79999999999998,141.42,267.21999999999997,141.42,0.4708
7054,1462,2024-11-12 05:35:44,completed,2024-11-12,2024-11,3,14,709.91,353.43,356.47999999999996,709.91,356.47999999999996,0.4979
7055,1933,2024-11-12 06:06:19,refunded,2024-11-12,2024-11,4,11,514.45,277.34,237.11,514.45,237.11,0.5391
7056,1292,2024-11-12 06:20:12,completed,2024-11-12,2024-11,1,3,180.39000000000001,71.22,109.17000000000002,180.39000000000001,109.17000000000002,0.3948
7057,1307,2024-11-12 07:25:35,cancelled,2024-11-12,2024-11,1,4,142.44,82.96,59.480000000000004,142.44,59.480000000000004,0.5824
7058,675,2024-11-12 09:02:16,completed,2024-11-12,2024-11,2,6,247.04,113.76,133.27999999999997,247.04,133.27999999999997,0.4605
7059,394,2024-11-12 09:25:36,completed,2024-11-12,2024-11,4,11,228.46,125.66,102.80000000000001,228.46,102.80000000000001,0.55
7060,1431,2024-11-12 09:39:12,completed,2024-11-12,2024-11,4,15,694.8399999999999,408.04,286.79999999999995,694.8399999999999,286.79999999999995,0.5872
7061,1489,2024-11-12 09:57:41,refunded,2024-11-12,2024-11,4,15,509.44999999999993,308.58000000000004,200.86999999999995,509.44999999999993,200.86999999999995,0.6057
7062,489,2024-11-12 10:01:58,cancelled,2024-11-12,2024-11,3,11,489.03000000000003,238.6,250.43,489.03000000000003,250.43,0.4879
7063,920,2024-11-12 10:29:39,cancelled,2024-11-12,2024-11,3,5,262.55,137.34,125.21000000000001,262.55,125.21000000000001,0.5231
7064,737,2024-11-12 10:33:16,completed,2024-11-12,2024-11,2,6,284.33,155.31,129.02,284.33,129.02,0.5462
7065,634,2024-11-12 10:39:31,refunded,2024-11-12,2024-11,3,7,395.97,221.64,174.33,395.97,174.33,0.5597
7066,1121,2024-11-12 11:31:52,completed,2024-11-12,2024-11,1,4,246.72,95.0,151.72,246.72,151.72,0.3851
7067,968,2024-11-12 11:46:10,cancelled,2024-11-12,2024-11,1,3,191.25,107.72999999999999,83.52000000000001,191.25,83.52000000000001,0.5633
7068,647,2024-11-12 11:52:18,completed,2024-11-12,2024-11,1,2,62.52,36.52,26.0,62.52,26.0,0.5841
7069,524,2024-11-12 12:28:40,cancelled,2024-11-12,2024-11,1,3,126.87,52.650000000000006,74.22,126.87,74.22,0.415
7070,647,2024-11-12 12:34:37,refunded,2024-11-12,2024-11,2,6,378.4,228.2,150.20000000000002,378.4,150.20000000000002,0.6031
7071,1535,2024-11-12 12:39:29,completed,2024-11-12,2024-11,2,7,572.5899999999999,361.26,211.32999999999998,572.5899999999999,211.32999999999998,0.6309
7072,1888,2024-11-12 13:15:54,completed,2024-11-12,2024-11,4,14,597.03,289.87,307.16,597.03,307.16,0.4855
7073,281,2024-11-12 13:41:41,completed,2024-11-12,2024-11,4,11,514.8100000000001,281.43,233.38000000000002,514.8100000000001,233.38000000000002,0.5467
7074,1657,2024-11-12 13:48:34,completed,2024-11-12,2024-11,4,12,409.52,221.84,187.67999999999998,409.52,187.67999999999998,0.5417
7075,557,2024-11-12 13:49:37,completed,2024-11-12,2024-11,1,1,37.42,22.68,14.740000000000002,37.42,14.740000000000002,0.6061
7076,19,2024-11-12 14:48:56,completed,2024-11-12,2024-11,3,8,359.74,178.01999999999998,181.71999999999997,359.74,181.71999999999997,0.4949
7077,240,2024-11-12 14:56:48,completed,2024-11-12,2024-11,2,7,214.22,92.25999999999999,121.96000000000001,214.22,121.96000000000001,0.4307
7078,2,2024-11-12 15:00:28,completed,2024-11-12,2024-11,3,10,472.89,245.75,227.14,472.89,227.14,0.5197
7079,1892,2024-11-12 15:29:40,completed,2024-11-12,2024-11,1,5,88.94999999999999,53.550000000000004,35.399999999999984,88.94999999999999,35.399999999999984,0.602
7080,1639,2024-11-12 15:47:26,refunded,2024-11-12,2024-11,1,3,283.98,177.72,106.26000000000002,283.98,106.26000000000002,0.6258
7081,1565,2024-11-12 16:06:26,completed,2024-11-12,2024-11,2,4,111.32,69.56,41.76,111.32,41.76,0.6249
7082,599,2024-11-12 16:50:23,cancelled,2024-11-12,2024-11,1,3,60.75,27.990000000000002,32.76,60.75,32.76,0.4607
7083,1007,2024-11-12 17:38:44,cancelled,2024-11-12,2024-11,2,5,212.29,137.26,75.02999999999999,212.29,75.02999999999999,0.6466
7084,1812,2024-11-12 17:40:40,completed,2024-11-12,2024-11,2,4,186.34,96.62,89.72,186.34,89.72,0.5185
7085,1733,2024-11-12 17:45:29,completed,2024-11-12,2024-11,4,14,469.27,250.35999999999999,218.91000000000003,469.27,218.91000000000003,0.5335
7086,1922,2024-11-12 17:47:19,cancelled,2024-11-12,2024-11,3,5,278.49,126.79,151.69999999999996,278.49,151.69999999999996,0.4553
7087,1798,2024-11-12 17:56:15,cancelled,2024-11-12,2024-11,1,4,442.96,283.12,159.83999999999997,442.96,159.83999999999997,0.6392
7088,414,2024-11-12 18:18:55,completed,2024-11-12,2024-11,3,8,295.92,179.39000000000001,116.52999999999997,295.92,116.52999999999997,0.6062
7089,1548,2024-11-12 18:46:33,cancelled,2024-11-12,2024-11,1,1,21.4,7.81,13.59,21.4,13.59,0.365
7090,879,2024-11-12 18:51:13,completed,2024-11-12,2024-11,4,15,435.7,218.82,216.88,435.7,216.88,0.5022
7091,1244,2024-11-12 18:56:44,completed,2024-11-12,2024-11,1,1,14.16,8.37,5.790000000000001,14.16,5.790000000000001,0.5911
7092,520,2024-11-12 19:07:19,cancelled,2024-11-12,2024-11,1,5,97.30000000000001,39.6,57.70000000000001,97.30000000000001,57.70000000000001,0.407
7093,459,2024-11-12 19:09:39,completed,2024-11-12,2024-11,3,12,648.9200000000001,368.09,280.83000000000004,648.9200000000001,280.83000000000004,0.5672
7094,1042,2024-11-12 19:45:20,completed,2024-11-12,2024-11,3,8,340.74,170.14,170.6,340.74,170.6,0.4993
7095,557,2024-11-12 19:54:38,completed,2024-11-12,2024-11,3,9,172.78,91.66000000000001,81.12,172.78,81.12,0.5305
7096,942,2024-11-12 20:13:05,refunded,2024-11-12,2024-11,4,12,688.12,387.95,300.17,688.12,300.17,0.5638
7097,88,2024-11-12 20:34:56,completed,2024-11-12,2024-11,1,2,214.9,127.48,87.42,214.9,87.42,0.5932
7098,387,2024-11-12 20:38:23,completed,2024-11-12,2024-11,4,13,378.67,213.57,165.1,378.67,165.1,0.564
7099,562,2024-11-12 21:20:45,completed,2024-11-12,2024-11,1,5,182.89999999999998,103.69999999999999,79.19999999999999,182.89999999999998,79.19999999999999,0.567
7100,232,2024-11-12 21:26:41,cancelled,2024-11-12,2024-11,3,6,258.85,143.92,114.93000000000002,258.85,114.93000000000002,0.556
7101,1969,2024-11-12 21:28:03,cancelled,2024-11-12,2024-11,2,7,219.82999999999998,112.01,107.81999999999998,219.82999999999998,107.81999999999998,0.5095
7102,1625,2024-11-12 22:10:52,completed,2024-11-12,2024-11,3,8,504.42,209.17999999999998,295.24,504.42,295.24,0.4147
7103,1688,2024-11-12 23:07:36,completed,2024-11-12,2024-11,1,1,42.22,17.55,24.669999999999998,42.22,24.669999999999998,0.4157
7104,912,2024-11-12 23:26:44,completed,2024-11-12,2024-11,3,12,203.12,99.39,103.72999999999999,203.12,103.72999999999999,0.4893
7105,1271,2024-11-12 23:56:09,completed,2024-11-12,2024-11,4,16,1131.0900000000001,553.87,577.22,1131.0900000000001,577.22,0.4897
7106,1158,2024-11-13 00:21:59,completed,2024-11-13,2024-11,2,6,175.56,84.55,91.01,175.56,91.01,0.4816
7107,1750,2024-11-13 00:27:07,completed,2024-11-13,2024-11,4,6,187.62,88.49,99.13000000000001,187.62,99.13000000000001,0.4716
7108,1769,2024-11-13 01:00:09,cancelled,2024-11-13,2024-11,3,8,631.5100000000001,397.03999999999996,234.4700000000001,631.5100000000001,234.4700000000001,0.6287
7109,184,2024-11-13 01:04:14,completed,2024-11-13,2024-11,2,6,291.1,158.36,132.74,291.1,132.74,0.544
7110,1148,2024-11-13 01:41:37,completed,2024-11-13,2024-11,3,5,139.05,70.00999999999999,69.03999999999999,139.05,69.03999999999999,0.5035
7111,1733,2024-11-13 03:03:49,completed,2024-11-13,2024-11,3,11,572.77,283.41999999999996,289.35,572.77,289.35,0.4948
7112,1264,2024-11-13 03:08:32,completed,2024-11-13,2024-11,2,6,304.94,154.57,150.37,304.94,150.37,0.5069
7113,297,2024-11-13 03:12:00,completed,2024-11-13,2024-11,2,5,102.69,51.09,51.60000000000001,102.69,51.60000000000001,0.4975
7114,755,2024-11-13 03:29:22,refunded,2024-11-13,2024-11,2,7,353.43,144.48,208.95,353.43,208.95,0.4088
7115,123,2024-11-13 04:36:45,completed,2024-11-13,2024-11,1,2,80.1,30.78,49.31999999999999,80.1,49.31999999999999,0.3843
7116,1008,2024-11-13 04:49:27,completed,2024-11-13,2024-11,3,6,192.77,120.03,72.74,192.77,72.74,0.6227
7117,731,2024-11-13 05:10:19,completed,2024-11-13,2024-11,3,5,112.97999999999999,62.8,50.17999999999999,112.97999999999999,50.17999999999999,0.5559
7118,731,2024-11-13 05:10:52,refunded,2024-11-13,2024-11,3,10,233.1,111.94,121.16,233.1,121.16,0.4802
7119,1401,2024-11-13 05:29:18,refunded,2024-11-13,2024-11,3,12,744.0100000000001,417.62,326.39000000000004,744.0100000000001,326.39000000000004,0.5613
7120,443,2024-11-13 05:40:12,completed,2024-11-13,2024-11,2,7,184.51,100.82,83.69000000000001,184.51,83.69000000000001,0.5464
7121,13,2024-11-13 06:11:29,completed,2024-11-13,2024-11,2,9,600.86,242.64,358.21999999999997,600.86,358.21999999999997,0.4038
7122,672,2024-11-13 06:23:21,refunded,2024-11-13,2024-11,4,11,445.15,199.8,245.35000000000002,445.15,245.35000000000002,0.4488
7123,1957,2024-11-13 07:51:02,completed,2024-11-13,2024-11,1,3,55.38,26.28,29.1,55.38,29.1,0.4745
7124,1648,2024-11-13 08:17:28,completed,2024-11-13,2024-11,1,1,26.25,15.6,10.65,26.25,10.65,0.5943
7125,422,2024-11-13 08:49:21,completed,2024-11-13,2024-11,2,6,228.56,113.16,115.4,228.56,115.4,0.4951
7126,1584,2024-11-13 09:17:21,completed,2024-11-13,2024-11,3,9,285.58,128.77,156.81,285.58,156.81,0.4509
7127,1101,2024-11-13 09:28:17,completed,2024-11-13,2024-11,2,8,451.92,199.10000000000002,252.82,451.92,252.82,0.4406
7128,1455,2024-11-13 09:46:20,refunded,2024-11-13,2024-11,1,5,263.9,136.54999999999998,127.35,263.9,127.35,0.5174
7129,1331,2024-11-13 11:07:04,completed,2024-11-13,2024-11,2,7,121.29000000000002,54.95,66.34000000000002,121.29000000000002,66.34000000000002,0.453
7130,1775,2024-11-13 11:34:10,cancelled,2024-11-13,2024-11,1,2,27.38,16.74,10.64,27.38,10.64,0.6114
7131,1163,2024-11-13 12:08:40,completed,2024-11-13,2024-11,4,9,269.77,120.82,148.95,269.77,148.95,0.4479
7132,1775,2024-11-13 12:19:41,completed,2024-11-13,2024-11,1,4,273.68,159.68,114.0,273.68,114.0,0.5835
7133,1903,2024-11-13 12:31:32,completed,2024-11-13,2024-11,1,5,341.15000000000003,168.05,173.10000000000002,341.15000000000003,173.10000000000002,0.4926
7134,741,2024-11-13 13:00:52,completed,2024-11-13,2024-11,4,11,402.61,160.72,241.89000000000001,402.61,241.89000000000001,0.3992
7135,1904,2024-11-13 13:23:56,completed,2024-11-13,2024-11,3,12,539.6,291.16999999999996,248.43,539.6,248.43,0.5396
7136,1798,2024-11-13 13:35:29,completed,2024-11-13,2024-11,1,3,57.72,26.28,31.439999999999998,57.72,31.439999999999998,0.4553
