order_item_id,order_id,product_id,quantity,unit_price,line_total
12342,4868,58,2,60.68,121.36
12343,4869,80,4,10.42,41.68
12344,4869,47,2,23.76,47.52
12345,4869,117,4,58.77,235.08
12346,4870,72,2,33.56,67.12
12347,4870,86,5,37.3,186.5
12348,4870,96,3,72.25,216.75
12349,4871,93,1,23.73,23.73
12350,4871,114,4,31.09,124.36
12351,4871,56,5,24.51,122.55000000000001
12352,4872,20,2,34.81,69.62
12353,4872,29,4,10.97,43.88
12354,4873,29,2,11.5,23.0
12355,4873,69,3,63.74,191.22
12356,4873,11,1,27.98,27.98
12357,4874,43,2,38.73,77.46
12358,4875,88,4,38.56,154.24
12359,4875,57,5,70.43,352.15000000000003
12360,4876,41,2,55.43,110.86
12361,4877,62,1,12.04,12.04
12362,4878,16,4,32.72,130.88
12363,4879,4,4,28.96,115.84
12364,4879,87,2,31.08,62.16
12365,4880,74,1,57.67,57.67
12366,4881,83,2,38.24,76.48
12367,4882,44,3,16.56,49.67999999999999
12368,4882,27,1,49.05,49.05
12369,4883,98,3,57.66,172.98
12370,4883,88,2,37.39,74.78
12371,4883,7,1,13.66,13.66
12372,4884,117,1,60.73,60.73
12373,4885,67,1,26.82,26.82
12374,4885,36,4,21.9,87.6
12375,4885,44,2,17.39,34.78
12376,4886,66,2,94.01,188.02
12377,4886,12,2,36.84,73.68
12378,4886,10,1,79.01,79.01
12379,4887,50,2,41.91,83.82
12380,4888,115,5,35.51,177.54999999999998
12381,4889,50,3,41.39,124.17
12382,4889,103,4,12.84,51.36
12383,4889,91,3,28.91,86.73
12384,4889,102,1,18.24,18.24
12385,4890,19,4,38.82,155.28
12386,4890,120,3,30.59,91.77
12387,4891,100,2,39.76,79.52
12388,4891,103,1,13.76,13.76
12389,4891,6,4,69.66,278.64
12390,4891,32,3,21.35,64.05000000000001
12391,4892,62,4,11.99,47.96
12392,4892,76,3,13.76,41.28
12393,4892,78,4,17.17,68.68
12394,4893,118,4,22.13,88.52
12395,4894,2,5,41.19,205.95
12396,4894,31,5,24.78,123.9
12397,4894,9,5,33.43,167.15
12398,4895,64,5,44.86,224.3
12399,4895,33,5,100.37,501.85
12400,4896,75,2,33.74,67.48
12401,4896,46,4,13.84,55.36
12402,4897,31,3,25.09,75.27
12403,4898,42,2,25.8,51.6
12404,4898,76,1,13.8,13.8
12405,4899,117,1,61.32,61.32
12406,4899,21,5,67.52,337.59999999999997
12407,4899,21,4,62.0,248.0
12408,4899,116,5,97.25,486.25
12409,4900,107,3,68.83,206.49
12410,4901,107,1,65.97,65.97
12411,4901,114,3,31.85,95.55000000000001
12412,4901,26,5,18.93,94.65
12413,4902,22,4,59.09,236.36
12414,4903,79,2,20.2,40.4
12415,4903,92,4,8.13,32.52
12416,4903,100,4,37.28,149.12
12417,4904,120,2,28.84,57.68
12418,4904,108,3,18.94,56.82000000000001
12419,4904,30,5,20.01,100.05000000000001
12420,4904,36,3,20.26,60.78
12421,4905,61,5,49.42,247.10000000000002
12422,4905,36,4,21.65,86.6
12423,4905,92,1,8.4,8.4
12424,4905,99,3,18.63,55.89
12425,4906,89,3,17.72,53.16
12426,4906,2,4,45.33,181.32
12427,4906,100,5,40.92,204.60000000000002
12428,4906,35,2,62.02,124.04
12429,4907,42,4,27.59,110.36
12430,4907,68,5,26.96,134.8
12431,4907,15,3,19.49,58.47
12432,4908,88,1,37.35,37.35
12433,4908,82,5,18.25,91.25
12434,4908,54,2,58.57,117.14
12435,4909,41,4,55.09,220.36
12436,4909,35,4,59.46,237.84
12437,4909,78,4,17.31,69.24
12438,4909,119,4,40.11,160.44
12439,4910,57,3,65.86,197.57999999999998
12440,4911,117,1,61.81,61.81
12441,4912,56,4,23.1,92.4
12442,4913,1,3,16.77,50.31
12443,4914,106,5,50.29,251.45
12444,4915,43,2,38.17,76.34
12445,4915,77,1,20.71,20.71
12446,4916,57,1,65.58,65.58
12447,4916,75,4,37.29,149.16
12448,4916,92,1,8.61,8.61
12449,4917,117,4,61.51,246.04
12450,4917,116,2,92.58,185.16
12451,4917,33,1,104.62,104.62
12452,4917,3,2,29.58,59.16
12453,4918,83,5,36.6,183.0
12454,4918,25,1,68.84,68.84
12455,4918,43,5,41.05,205.25
12456,4919,91,5,31.38,156.9
12457,4920,72,1,33.96,33.96
12458,4921,72,2,34.43,68.86
12459,4921,99,4,19.55,78.2
12460,4922,76,3,12.85,38.55
12461,4922,111,2,36.34,72.68
12462,4922,24,3,44.23,132.69
12463,4923,52,2,45.43,90.86
12464,4923,54,1,62.26,62.26
12465,4923,100,1,38.91,38.91
12466,4923,101,5,54.06,270.3
12467,4924,41,4,53.4,213.6
12468,4924,111,5,37.74,188.70000000000002
12469,4925,80,5,10.17,50.85
12470,4926,29,1,11.16,11.16
12471,4927,106,3,49.8,149.39999999999998
12472,4927,21,2,63.5,127.0
12473,4927,83,2,36.13,72.26
12474,4928,112,2,63.66,127.32
12475,4928,85,1,72.66,72.66
12476,4928,61,3,45.52,136.56
12477,4928,101,1,59.09,59.09
12478,4929,23,1,70.16,70.16
12479,4930,31,2,26.91,53.82
12480,4931,78,4,17.23,68.92
12481,4932,90,3,19.5,58.5
12482,4932,33,5,100.49,502.45
12483,4932,77,5,20.97,104.85
12484,4933,95,2,100.48,200.96
12485,4933,66,5,91.15,455.75
12486,4934,20,2,36.02,72.04
12487,4934,118,1,22.84,22.84
12488,4934,43,5,40.39,201.95
12489,4934,50,2,43.53,87.06
12490,4935,69,2,59.86,119.72
12491,4935,29,4,11.05,44.2
12492,4935,9,5,33.61,168.05
12493,4935,101,4,57.64,230.56
12494,4936,91,1,28.77,28.77
12495,4936,23,2,69.52,139.04
12496,4936,62,3,12.13,36.39
12497,4937,90,5,17.89,89.45
12498,4938,119,1,42.7,42.7
12499,4938,112,3,65.34,196.02
12500,4938,8,5,21.6,108.0
12501,4939,99,3,18.7,56.099999999999994
12502,4939,18,2,17.55,35.1
12503,4940,76,5,12.5,62.5
12504,4940,72,1,33.92,33.92
12505,4940,111,2,35.61,71.22
12506,4940,70,1,70.59,70.59
12507,4941,59,4,19.16,76.64
12508,4941,73,5,10.07,50.35
12509,4941,10,5,76.13,380.65
12510,4942,4,1,28.14,28.14
12511,4942,89,5,17.09,85.45
12512,4942,60,3,29.36,88.08
12513,4942,87,1,32.23,32.23
12514,4943,59,1,19.23,19.23
12515,4943,104,1,44.12,44.12
12516,4944,38,3,110.59,331.77
12517,4944,49,4,23.14,92.56
12518,4945,32,3,22.67,68.01
12519,4945,18,1,18.2,18.2
12520,4946,15,2,18.99,37.98
12521,4946,13,4,40.97,163.88
12522,4946,12,3,37.46,112.38
12523,4946,42,5,27.26,136.3
12524,4947,54,4,63.28,253.12
12525,4947,96,1,74.1,74.1
12526,4947,99,4,19.15,76.6
12527,4948,63,1,49.01,49.01
12528,4948,72,1,33.95,33.95
12529,4949,21,3,65.94,197.82
12530,4949,32,5,21.83,109.14999999999999
12531,4949,30,5,19.35,96.75
12532,4949,60,4,28.9,115.6
12533,4950,42,3,27.89,83.67
12534,4950,26,4,19.04,76.16
12535,4951,58,5,56.87,284.34999999999997
12536,4951,15,5,19.26,96.30000000000001
12537,4951,101,4,56.54,226.16
12538,4951,91,1,28.87,28.87
12539,4952,120,2,29.79,59.58
12540,4952,33,2,106.09,212.18
12541,4952,72,2,32.79,65.58
12542,4953,98,5,61.35,306.75
12543,4954,47,4,23.28,93.12
12544,4954,113,3,32.27,96.81
12545,4955,23,2,74.41,148.82
12546,4955,21,5,66.0,330.0
12547,4955,62,2,12.13,24.26
12548,4956,43,4,40.54,162.16
12549,4956,74,2,62.36,124.72
12550,4956,103,1,13.05,13.05
12551,4956,40,3,19.86,59.58
12552,4957,89,1,17.73,17.73
12553,4957,39,5,8.02,40.099999999999994
12554,4957,6,2,72.24,144.48
12555,4958,100,5,40.61,203.05
12556,4959,63,4,45.71,182.84
12557,4959,80,4,9.97,39.88
12558,4960,45,1,45.95,45.95
12559,4960,55,2,34.1,68.2
12560,4960,99,1,18.11,18.11
12561,4960,67,3,29.09,87.27
12562,4961,18,2,17.28,34.56
12563,4961,61,1,46.33,46.33
12564,4962,17,2,49.88,99.76
12565,4962,21,3,62.25,186.75
12566,4963,119,3,39.69,119.07
12567,4963,105,4,14.58,58.32
12568,4963,105,5,13.99,69.95
12569,4963,11,2,28.57,57.14
12570,4964,120,5,28.81,144.04999999999998
12571,4964,26,2,19.32,38.64
12572,4965,22,3,61.5,184.5
12573,4965,68,5,27.18,135.9
12574,4965,46,1,13.12,13.12
12575,4965,56,1,23.45,23.45
12576,4966,104,3,45.42,136.26
12577,4967,72,4,34.12,136.48
12578,4967,36,1,20.04,20.04
12579,4967,111,4,39.49,157.96
12580,4968,85,1,66.76,66.76
12581,4969,35,3,62.67,188.01
12582,4970,7,2,12.71,25.42
12583,4970,19,1,39.6,39.6
12584,4970,25,5,67.12,335.6
12585,4971,15,5,18.74,93.69999999999999
12586,4971,111,2,37.02,74.04
12587,4971,8,4,21.37,85.48
12588,4972,114,5,32.1,160.5
12589,4973,95,4,110.32,441.28
12590,4973,10,4,73.49,293.96
12591,4974,55,4,33.33,133.32
12592,4974,1,3,16.67,50.010000000000005
12593,4975,31,1,27.23,27.23
12594,4975,33,1,105.83,105.83
12595,4976,81,3,81.64,244.92000000000002
12596,4976,23,3,74.29,222.87
12597,4976,94,4,26.62,106.48
12598,4976,85,1,68.33,68.33
12599,4977,113,2,29.37,58.74
12600,4977,67,2,27.2,54.4
12601,4977,48,4,51.55,206.2
12602,4977,87,3,29.1,87.30000000000001
12603,4978,83,2,37.99,75.98
12604,4979,26,4,19.86,79.44
12605,4979,33,5,108.44,542.2
12606,4979,77,4,22.31,89.24
12607,4979,104,5,44.92,224.60000000000002
12608,4980,63,3,48.71,146.13
12609,4981,110,5,69.46,347.29999999999995
12610,4981,66,4,92.96,371.84
12611,4981,76,4,13.46,53.84
12612,4981,44,3,17.8,53.400000000000006
12613,4982,80,3,10.59,31.77
12614,4982,10,4,77.29,309.16
12615,4982,80,5,10.68,53.4
12616,4983,49,4,22.06,88.24
12617,4983,71,2,17.64,35.28
12618,4983,119,1,41.17,41.17
12619,4984,53,5,42.19,210.95
12620,4985,82,2,18.8,37.6
12621,4985,89,5,18.39,91.95
12622,4985,21,1,61.96,61.96
12623,4986,118,2,23.21,46.42
12624,4986,67,1,26.47,26.47
12625,4986,90,2,17.96,35.92
12626,4987,16,1,33.23,33.23
12627,4987,38,5,110.08,550.4
12628,4988,113,3,32.15,96.44999999999999
12629,4988,61,2,48.05,96.1
12630,4988,3,2,29.17,58.34
12631,4989,72,1,34.46,34.46
12632,4989,103,2,13.45,26.9
12633,4989,10,1,76.3,76.3
12634,4989,23,1,72.28,72.28
12635,4990,60,5,31.25,156.25
12636,4991,49,4,22.97,91.88
12637,4991,13,2,41.68,83.36
12638,4992,24,2,42.87,85.74
12639,4992,62,2,11.5,23.0
12640,4993,72,2,32.03,64.06
12641,4994,11,2,27.49,54.98
12642,4994,87,5,32.0,160.0
12643,4995,44,3,16.55,49.650000000000006
12644,4996,120,1,30.97,30.97
12645,4997,115,3,36.0,108.0
12646,4997,75,1,36.65,36.65
12647,4997,1,1,16.87,16.87
12648,4997,16,4,34.16,136.64
12649,4998,33,3,106.51,319.53000000000003
12650,4998,53,1,45.3,45.3
12651,4999,45,4,44.07,176.28
12652,4999,94,3,27.52,82.56
12653,5000,71,2,18.91,37.82
12654,5000,36,1,20.73,20.73
12655,5000,116,4,88.74,354.96
12656,5001,108,2,19.41,38.82
12657,5001,77,4,21.23,84.92
12658,5001,27,2,48.73,97.46
12659,5001,108,4,19.48,77.92
12660,5002,88,4,37.8,151.2
12661,5002,20,1,34.74,34.74
12662,5002,21,1,68.03,68.03
12663,5002,35,3,58.24,174.72
12664,5003,76,2,13.08,26.16
12665,5003,107,5,70.52,352.59999999999997
12666,5003,17,1,50.48,50.48
12667,5004,1,1,17.52,17.52
12668,5004,82,3,19.01,57.03
12669,5005,55,5,34.56,172.8
12670,5005,10,3,75.51,226.53000000000003
12671,5006,55,3,34.53,103.59
12672,5006,5,5,87.9,439.5
12673,5006,114,4,32.02,128.08
12674,5007,104,5,43.57,217.85
12675,5007,54,2,59.68,119.36
12676,5007,99,1,19.46,19.46
12677,5007,109,4,19.92,79.68
12678,5008,4,2,29.02,58.04
12679,5008,71,1,17.84,17.84
12680,5008,27,4,49.75,199.0
12681,5008,36,4,20.91,83.64
12682,5009,77,5,22.67,113.35000000000001
12683,5009,18,1,16.98,16.98
12684,5009,111,5,37.48,187.39999999999998
12685,5009,59,1,19.99,19.99
12686,5010,105,4,14.77,59.08
12687,5010,3,1,30.6,30.6
12688,5010,95,3,102.47,307.40999999999997
12689,5011,41,5,52.91,264.54999999999995
12690,5012,85,1,67.31,67.31
12691,5012,63,5,45.58,227.89999999999998
12692,5013,70,1,67.18,67.18
12693,5014,67,2,26.67,53.34
12694,5014,58,1,56.09,56.09
12695,5015,54,1,57.89,57.89
12696,5015,117,2,58.57,117.14
12697,5015,116,5,89.18,445.90000000000003
12698,5016,71,5,17.95,89.75
12699,5016,18,1,16.95,16.95
12700,5016,7,3,13.66,40.980000000000004
12701,5017,120,1,28.4,28.4
12702,5018,23,5,72.34,361.70000000000005
12703,5018,83,2,34.96,69.92
12704,5018,86,5,39.25,196.25
12705,5019,99,2,19.17,38.34
12706,5019,37,1,10.61,10.61
12707,5020,77,5,20.89,104.45
12708,5020,55,1,35.56,35.56
12709,5020,26,4,18.73,74.92
12710,5021,88,4,37.88,151.52
12711,5021,91,2,31.79,63.58
12712,5021,63,4,46.98,187.92
12713,5021,102,4,19.02,76.08
12714,5022,75,4,35.52,142.08
12715,5022,91,4,29.66,118.64
12716,5023,91,2,28.85,57.7
12717,5024,105,2,15.04,30.08
12718,5024,77,3,22.21,66.63
12719,5024,8,1,21.94,21.94
12720,5024,116,1,93.82,93.82
12721,5025,116,1,88.82,88.82
12722,5025,88,1,38.17,38.17
12723,5026,113,2,30.2,60.4
12724,5027,25,2,71.4,142.8
12725,5027,108,1,18.68,18.68
12726,5028,16,4,34.3,137.2
12727,5028,77,3,22.85,68.55000000000001
12728,5029,62,2,11.54,23.08
12729,5029,102,2,19.35,38.7
12730,5030,65,3,15.46,46.38
12731,5030,73,4,9.7,38.8
12732,5030,39,1,7.96,7.96
12733,5030,60,2,31.24,62.48
12734,5031,45,3,43.02,129.06
12735,5031,112,4,64.18,256.72
12736,5032,66,5,94.98,474.90000000000003
12737,5032,25,4,66.06,264.24
12738,5033,6,4,73.38,293.52
12739,5033,103,4,13.78,55.12
12740,5034,75,4,35.04,140.16
12741,5034,53,3,44.93,134.79
12742,5034,35,4,63.65,254.6
12743,5035,36,2,21.48,42.96
12744,5035,75,5,33.6,168.0
12745,5035,61,2,46.97,93.94
12746,5035,64,4,46.18,184.72
12747,5036,77,1,21.46,21.46
12748,5036,112,4,60.28,241.12
12749,5036,22,1,57.93,57.93
12750,5037,76,3,13.58,40.74
12751,5037,91,2,29.44,58.88
12752,5037,59,1,19.94,19.94
12753,5037,48,4,51.69,206.76
12754,5038,64,4,46.42,185.68
12755,5038,85,4,70.78,283.12
12756,5039,42,4,27.86,111.44
12757,5039,19,3,37.92,113.76
12758,5039,11,5,28.39,141.95
12759,5040,7,5,12.79,63.949999999999996
12760,5040,109,1,19.77,19.77
12761,5040,20,2,37.27,74.54
12762,5041,80,4,10.31,41.24
12763,5041,22,4,59.3,237.2
12764,5041,64,5,44.97,224.85
12765,5041,92,3,8.6,25.799999999999997
12766,5042,18,3,17.31,51.92999999999999
12767,5042,60,1,31.24,31.24
12768,5043,51,5,106.39,531.95
12769,5044,92,3,8.67,26.009999999999998
12770,5044,68,5,27.41,137.05
12771,5044,90,5,19.14,95.7
12772,5044,71,4,18.38,73.52
12773,5045,30,1,18.32,18.32
12774,5045,69,3,64.0,192.0
12775,5045,110,3,71.14,213.42000000000002
12776,5046,49,4,22.69,90.76
12777,5047,93,2,23.09,46.18
12778,5047,80,1,10.53,10.53
12779,5047,11,4,26.52,106.08
12780,5047,11,5,26.25,131.25
12781,5048,69,1,64.87,64.87
12782,5048,24,2,42.78,85.56
12783,5049,50,3,42.32,126.96000000000001
12784,5049,54,4,58.91,235.64
12785,5049,56,2,22.11,44.22
12786,5050,88,3,37.34,112.02000000000001
12787,5050,45,2,46.85,93.7
12788,5051,13,2,39.06,78.12
12789,5051,60,3,29.26,87.78
12790,5051,104,2,45.43,90.86
12791,5051,43,2,41.72,83.44
12792,5052,92,1,8.49,8.49
12793,5052,56,3,23.4,70.19999999999999
12794,5053,24,4,44.3,177.2
12795,5053,66,2,96.24,192.48
12796,5053,58,2,56.84,113.68
12797,5054,88,5,36.71,183.55
12798,5054,83,2,37.38,74.76
12799,5054,19,3,40.8,122.39999999999999
12800,5055,7,2,13.71,27.42
12801,5055,17,1,49.2,49.2
12802,5055,81,2,84.39,168.78
12803,5055,60,2,28.84,57.68
12804,5056,46,2,13.1,26.2
12805,5056,57,4,69.36,277.44
12806,5056,1,5,17.61,88.05
12807,5057,68,1,25.55,25.55
12808,5058,20,1,35.81,35.81
12809,5058,74,2,57.14,114.28
12810,5058,19,3,40.76,122.28
12811,5058,33,5,104.93,524.6500000000001
12812,5059,114,5,34.0,170.0
12813,5060,78,1,17.09,17.09
12814,5060,107,4,71.49,285.96
12815,5060,60,5,31.6,158.0
12816,5061,87,1,30.62,30.62
12817,5061,60,2,29.63,59.26
12818,5062,76,2,12.91,25.82
12819,5062,72,2,32.41,64.82
12820,5063,1,2,16.83,33.66
12821,5063,74,5,62.72,313.6
12822,5063,16,1,34.6,34.6
12823,5063,75,3,35.85,107.55000000000001
12824,5064,15,5,18.19,90.95
12825,5065,100,1,40.63,40.63
12826,5066,71,4,17.18,68.72
12827,5066,60,4,30.22,120.88
12828,5066,113,2,32.16,64.32
12829,5066,113,4,29.68,118.72
12830,5067,34,2,47.28,94.56
12831,5067,114,3,33.22,99.66
12832,5068,51,5,105.29,526.45
12833,5068,41,4,52.72,210.88
12834,5069,114,3,33.25,99.75
12835,5069,106,1,52.43,52.43
12836,5069,103,1,13.02,13.02
12837,5069,51,1,99.39,99.39
12838,5070,71,1,17.04,17.04
12839,5070,117,2,62.41,124.82
12840,5070,5,3,90.76,272.28000000000003
12841,5071,112,5,62.35,311.75
12842,5071,113,5,29.96,149.8
12843,5071,53,1,42.66,42.66
12844,5072,5,5,91.24,456.2
12845,5073,42,5,25.59,127.95
12846,5073,13,3,41.14,123.42
12847,5074,83,2,34.74,69.48
12848,5074,43,2,40.72,81.44
12849,5074,45,3,43.85,131.55
12850,5075,68,2,27.49,54.98
12851,5076,80,4,10.82,43.28
12852,5076,16,4,33.02,132.08
12853,5076,51,1,104.6,104.6
12854,5077,12,1,37.49,37.49
12855,5077,61,1,48.02,48.02
12856,5077,40,2,20.02,40.04
12857,5077,46,2,14.1,28.2
12858,5078,22,3,61.07,183.21
12859,5078,96,3,72.63,217.89
12860,5079,34,2,45.82,91.64
12861,5079,73,2,10.22,20.44
12862,5079,78,4,16.11,64.44
12863,5079,82,1,17.54,17.54
12864,5080,1,2,16.8,33.6
12865,5080,99,2,19.27,38.54
12866,5080,79,4,22.13,88.52
12867,5080,96,5,72.72,363.6
12868,5081,89,5,17.51,87.55000000000001
12869,5081,62,3,12.52,37.56
12870,5081,90,5,19.16,95.8
12871,5082,31,5,25.46,127.30000000000001
12872,5082,41,5,54.78,273.9
12873,5083,44,2,16.56,33.12
12874,5084,47,2,24.8,49.6
12875,5084,67,2,26.7,53.4
12876,5084,89,4,18.04,72.16
12877,5085,29,3,11.37,34.11
12878,5085,40,4,19.73,78.92
12879,5085,94,1,26.88,26.88
12880,5086,94,1,28.13,28.13
12881,5086,28,2,23.55,47.1
12882,5086,13,5,39.63,198.15
12883,5087,41,2,51.91,103.82
12884,5087,15,2,18.54,37.08
12885,5088,76,4,13.48,53.92
12886,5089,87,5,29.69,148.45000000000002
12887,5089,84,1,46.04,46.04
12888,5089,41,2,56.36,112.72
12889,5089,48,5,53.07,265.35
12890,5090,59,5,19.77,98.85
12891,5090,91,5,30.53,152.65
12892,5090,115,2,36.79,73.58
12893,5090,109,3,20.49,61.47
12894,5091,41,5,56.22,281.1
12895,5091,20,3,36.55,109.64999999999999
12896,5091,7,5,13.23,66.15
12897,5091,110,4,65.22,260.88
12898,5092,114,1,30.99,30.99
12899,5093,65,2,15.21,30.42
12900,5093,9,3,33.03,99.09
12901,5093,54,3,63.2,189.60000000000002
12902,5093,87,5,30.73,153.65
12903,5094,96,2,72.56,145.12
12904,5094,94,4,26.0,104.0
12905,5094,95,5,102.48,512.4
12906,5094,12,4,38.4,153.6
12907,5095,82,3,18.3,54.900000000000006
12908,5095,120,5,30.0,150.0
12909,5096,50,3,41.04,123.12
12910,5096,62,3,12.29,36.87
12911,5096,33,4,102.92,411.68
12912,5097,97,1,46.43,46.43
12913,5098,44,4,16.31,65.24
12914,5098,119,2,42.11,84.22
12915,5098,69,2,62.09,124.18
12916,5099,41,1,51.95,51.95
12917,5099,68,4,26.06,104.24
12918,5099,5,1,88.59,88.59
12919,5099,111,5,36.41,182.04999999999998
12920,5100,55,1,35.77,35.77
12921,5101,55,3,35.03,105.09
12922,5101,50,3,41.17,123.51
12923,5101,80,1,10.28,10.28
12924,5102,94,5,27.18,135.9
12925,5102,80,5,10.64,53.2
12926,5103,16,5,34.37,171.85
12927,5104,88,5,38.57,192.85
12928,5105,78,1,17.21,17.21
12929,5105,119,1,39.44,39.44
12930,5105,32,5,22.68,113.4
12931,5105,97,2,45.07,90.14
12932,5106,106,4,48.72,194.88
12933,5107,5,2,94.82,189.64
12934,5108,110,4,68.63,274.52
12935,5108,98,5,60.36,301.8
12936,5108,97,1,48.57,48.57
12937,5108,120,5,29.26,146.3
12938,5109,25,2,67.27,134.54
12939,5109,5,2,92.59,185.18
12940,5109,74,5,59.73,298.65
12941,5110,72,5,32.76,163.79999999999998
12942,5110,103,4,12.95,51.8
12943,5111,72,1,33.99,33.99
12944,5111,14,2,74.1,148.2
12945,5111,63,2,47.98,95.96
12946,5112,47,5,24.03,120.15
12947,5112,106,1,50.67,50.67
12948,5113,85,5,69.9,349.5
12949,5114,98,5,63.79,318.95
12950,5114,88,2,40.25,80.5
12951,5115,21,1,62.96,62.96
12952,5115,104,5,46.16,230.79999999999998
12953,5115,13,5,40.87,204.35
12954,5115,32,3,21.98,65.94
12955,5116,20,4,36.37,145.48
12956,5116,11,5,27.37,136.85
12957,5116,107,5,70.57,352.84999999999997
12958,5117,17,2,49.42,98.84
12959,5117,12,3,39.26,117.78
12960,5118,12,1,38.32,38.32
12961,5118,78,3,16.26,48.78
12962,5118,28,1,23.71,23.71
12963,5118,82,1,18.76,18.76
12964,5119,32,2,21.46,42.92
12965,5119,27,1,51.8,51.8
12966,5119,20,2,37.33,74.66
12967,5120,28,4,23.42,93.68
12968,5121,29,5,11.16,55.8
12969,5121,101,2,54.35,108.7
12970,5121,64,4,42.85,171.4
12971,5121,51,3,101.83,305.49
12972,5122,109,4,19.95,79.8
12973,5123,60,1,28.67,28.67
12974,5123,106,4,49.98,199.92
12975,5123,48,3,53.77,161.31
12976,5123,118,3,22.75,68.25
12977,5124,22,1,60.24,60.24
12978,5125,62,5,12.16,60.8
12979,5125,53,1,45.72,45.72
12980,5126,107,1,67.45,67.45
12981,5127,33,1,109.32,109.32
12982,5127,42,4,27.31,109.24
12983,5127,37,1,10.16,10.16
12984,5128,75,5,36.73,183.64999999999998
12985,5128,25,4,71.54,286.16
12986,5129,58,2,61.32,122.64
12987,5129,76,1,13.09,13.09
12988,5129,26,1,20.61,20.61
12989,5130,35,4,62.04,248.16
12990,5131,17,3,47.63,142.89000000000001
12991,5131,20,4,33.75,135.0
12992,5131,111,2,37.14,74.28
12993,5131,98,1,61.78,61.78
12994,5132,24,5,46.68,233.4
12995,5132,70,3,66.25,198.75
12996,5133,13,5,40.14,200.7
12997,5133,104,1,45.48,45.48
12998,5134,92,4,8.23,32.92
12999,5135,94,2,27.04,54.08
13000,5135,38,2,112.09,224.18
13001,5136,45,4,43.88,175.52
13002,5136,105,1,13.81,13.81
13003,5136,68,3,26.28,78.84
13004,5137,70,3,67.34,202.02
13005,5138,119,5,38.99,194.95000000000002
13006,5138,99,1,18.38,18.38
13007,5138,43,5,41.48,207.39999999999998
13008,5139,7,5,13.28,66.39999999999999
13009,5139,29,2,11.07,22.14
13010,5139,91,4,30.64,122.56
13011,5139,20,5,36.49,182.45000000000002
13012,5140,37,5,10.6,53.0
13013,5140,113,2,32.57,65.14
13014,5140,53,2,44.09,88.18
13015,5140,30,2,19.03,38.06
13016,5141,66,2,95.72,191.44
13017,5141,112,3,59.75,179.25
13018,5141,26,5,20.25,101.25
13019,5141,72,3,32.1,96.30000000000001
13020,5142,96,5,76.56,382.8
13021,5142,71,5,17.91,89.55
13022,5142,106,5,48.8,244.0
13023,5142,49,5,23.4,117.0
13024,5143,96,2,78.23,156.46
13025,5143,48,3,52.05,156.14999999999998
13026,5144,8,2,21.63,43.26
13027,5145,39,5,8.61,43.05
13028,5145,18,4,16.92,67.68
13029,5145,88,5,38.84,194.20000000000002
13030,5146,49,5,23.93,119.65
13031,5146,89,4,17.18,68.72
13032,5146,90,5,19.15,95.75
13033,5147,64,4,43.64,174.56
13034,5147,112,1,61.58,61.58
13035,5148,54,3,57.38,172.14000000000001
13036,5149,83,4,35.76,143.04
13037,5150,77,4,22.65,90.6
13038,5150,86,3,35.67,107.01
13039,5150,59,1,19.62,19.62
13040,5151,52,3,49.94,149.82
13041,5152,99,2,18.05,36.1
13042,5152,109,4,20.8,83.2
13043,5152,8,2,21.98,43.96
13044,5153,118,5,23.76,118.80000000000001
13045,5153,109,5,21.0,105.0
13046,5153,71,5,18.91,94.55
13047,5153,63,2,46.51,93.02
13048,5154,55,2,36.86,73.72
13049,5154,62,1,12.12,12.12
13050,5154,22,1,57.69,57.69
13051,5154,47,3,25.2,75.6
13052,5155,114,2,31.22,62.44
13053,5155,64,2,42.76,85.52
13054,5156,44,4,16.24,64.96
13055,5157,27,5,50.26,251.29999999999998
13056,5157,93,1,23.12,23.12
13057,5157,60,2,29.41,58.82
13058,5158,70,2,71.99,143.98
13059,5158,48,3,53.74,161.22
13060,5158,5,1,88.26,88.26
13061,5159,36,5,20.99,104.94999999999999
13062,5159,72,4,34.39,137.56
13063,5159,26,5,19.1,95.5
13064,5159,61,4,46.35,185.4
13065,5160,104,5,43.75,218.75
13066,5161,23,2,68.81,137.62
13067,5162,103,4,12.84,51.36
13068,5163,17,2,51.94,103.88
13069,5163,59,2,19.08,38.16
13070,5163,78,3,16.71,50.13
13071,5164,28,4,22.47,89.88
13072,5165,28,4,23.09,92.36
13073,5165,55,3,33.71,101.13
13074,5165,3,2,29.35,58.7
13075,5165,112,2,63.24,126.48
13076,5166,31,3,25.82,77.46000000000001
13077,5166,94,3,26.11,78.33
13078,5167,35,3,63.64,190.92000000000002
13079,5167,97,5,49.74,248.70000000000002
13080,5167,23,1,71.58,71.58
13081,5167,85,1,67.53,67.53
13082,5168,87,2,32.11,64.22
13083,5168,87,5,30.28,151.4
13084,5169,7,1,13.17,13.17
13085,5170,18,4,17.83,71.32
13086,5171,105,5,14.85,74.25
13087,5172,42,2,26.46,52.92
13088,5172,97,5,47.59,237.95000000000002
13089,5172,100,3,41.0,123.0
13090,5172,84,3,47.48,142.44
13091,5173,22,3,61.49,184.47
13092,5173,41,2,52.03,104.06
13093,5173,10,3,76.85,230.54999999999998
13094,5173,1,1,16.68,16.68
13095,5174,102,1,18.6,18.6
13096,5174,58,2,58.29,116.58
13097,5174,94,1,27.23,27.23
13098,5175,19,3,37.4,112.19999999999999
