event_id,session_id,customer_id,event_type,event_ts
8153,2997,536,view,2024-08-14 18:59:07
8154,2997,536,add_to_cart,2024-08-14 19:07:40
8155,2997,536,checkout,2024-08-14 19:09:56
8156,2997,536,purchase,2024-08-14 19:16:36
56235,26096,1601,view,2024-08-14 19:38:26
56236,26096,1601,add_to_cart,2024-08-14 19:39:30
56237,26096,1601,checkout,2024-08-14 19:48:59
47190,20807,1530,view,2024-08-14 20:45:20
47191,20807,1530,add_to_cart,2024-08-14 20:45:49
34416,13370,828,view,2024-08-14 20:46:02
32913,12499,232,view,2024-08-14 20:46:08
34417,13370,828,add_to_cart,2024-08-14 20:55:27
33791,13009,1361,view,2024-08-14 21:13:49
43872,18828,433,view,2024-08-14 21:21:24
43873,18828,433,add_to_cart,2024-08-14 21:23:40
33605,12897,288,view,2024-08-14 21:28:08
38352,15645,755,view,2024-08-14 21:43:53
8161,3000,1341,view,2024-08-14 21:46:44
8162,3000,1341,add_to_cart,2024-08-14 21:50:29
8163,3000,1341,checkout,2024-08-14 21:52:05
8164,3000,1341,purchase,2024-08-14 21:59:03
8157,2999,338,view,2024-08-14 22:09:48
8158,2999,338,add_to_cart,2024-08-14 22:16:11
8165,3002,1425,view,2024-08-14 22:23:25
8159,2999,338,checkout,2024-08-14 22:23:32
8166,3002,1425,add_to_cart,2024-08-14 22:27:14
8160,2999,338,purchase,2024-08-14 22:30:16
8167,3002,1425,checkout,2024-08-14 22:33:11
8168,3002,1425,purchase,2024-08-14 22:34:41
43651,18702,1046,view,2024-08-14 22:46:07
32128,12041,974,view,2024-08-14 22:53:46
32129,12041,974,add_to_cart,2024-08-14 22:55:40
8169,3003,435,view,2024-08-14 23:06:16
34385,13353,258,view,2024-08-14 23:06:55
8170,3003,435,add_to_cart,2024-08-14 23:13:29
8171,3003,435,checkout,2024-08-14 23:21:56
8172,3003,435,purchase,2024-08-14 23:24:09
47342,20896,1260,view,2024-08-14 23:57:02
55613,25722,301,view,2024-08-15 01:23:29
55614,25722,301,add_to_cart,2024-08-15 01:26:25
8173,3005,1549,view,2024-08-15 01:32:39
8174,3005,1549,add_to_cart,2024-08-15 01:34:19
8175,3005,1549,checkout,2024-08-15 01:42:43
8176,3005,1549,purchase,2024-08-15 01:46:03
33445,12802,1615,view,2024-08-15 03:31:28
46794,20563,1535,view,2024-08-15 03:42:18
34785,13583,345,view,2024-08-15 03:43:30
34786,13583,345,add_to_cart,2024-08-15 03:46:29
34787,13583,345,checkout,2024-08-15 03:54:33
8181,3008,308,view,2024-08-15 04:12:27
8177,3007,966,view,2024-08-15 04:13:18
8182,3008,308,add_to_cart,2024-08-15 04:14:27
8178,3007,966,add_to_cart,2024-08-15 04:15:30
8183,3008,308,checkout,2024-08-15 04:21:44
8184,3008,308,purchase,2024-08-15 04:23:59
8179,3007,966,checkout,2024-08-15 04:24:32
8180,3007,966,purchase,2024-08-15 04:32:02
8189,3010,1078,view,2024-08-15 04:38:27
35400,13943,232,view,2024-08-15 04:41:10
8190,3010,1078,add_to_cart,2024-08-15 04:46:34
8191,3010,1078,checkout,2024-08-15 04:55:58
8192,3010,1078,purchase,2024-08-15 05:01:59
8185,3009,1601,view,2024-08-15 05:05:06
56823,26457,1529,view,2024-08-15 05:08:02
56824,26457,1529,add_to_cart,2024-08-15 05:10:18
8186,3009,1601,add_to_cart,2024-08-15 05:12:21
8187,3009,1601,checkout,2024-08-15 05:19:31
8188,3009,1601,purchase,2024-08-15 05:24:17
8193,3011,464,view,2024-08-15 05:24:40
47369,20912,607,view,2024-08-15 05:27:14
8194,3011,464,add_to_cart,2024-08-15 05:28:55
8195,3011,464,checkout,2024-08-15 05:34:47
8196,3011,464,purchase,2024-08-15 05:38:36
8197,3012,289,view,2024-08-15 05:56:35
8198,3012,289,add_to_cart,2024-08-15 06:03:45
34739,13555,822,view,2024-08-15 06:09:17
8199,3012,289,checkout,2024-08-15 06:11:38
8200,3012,289,purchase,2024-08-15 06:16:43
8201,3013,506,view,2024-08-15 06:34:42
8202,3013,506,add_to_cart,2024-08-15 06:42:11
8203,3013,506,checkout,2024-08-15 06:43:44
8204,3013,506,purchase,2024-08-15 06:52:52
37141,14941,974,view,2024-08-15 07:12:44
37142,14941,974,add_to_cart,2024-08-15 07:20:48
8205,3014,1950,view,2024-08-15 08:15:37
8206,3014,1950,add_to_cart,2024-08-15 08:22:14
8207,3014,1950,checkout,2024-08-15 08:26:43
8208,3014,1950,purchase,2024-08-15 08:35:52
8209,3015,1639,view,2024-08-15 10:13:26
37451,15125,336,view,2024-08-15 10:15:40
40071,16636,780,view,2024-08-15 10:17:03
37452,15125,336,add_to_cart,2024-08-15 10:20:40
8210,3015,1639,add_to_cart,2024-08-15 10:23:07
8211,3015,1639,checkout,2024-08-15 10:25:50
8213,3016,1003,view,2024-08-15 10:27:29
8212,3015,1639,purchase,2024-08-15 10:30:40
8217,3017,1095,view,2024-08-15 10:31:01
33152,12641,1485,view,2024-08-15 10:33:15
8214,3016,1003,add_to_cart,2024-08-15 10:33:43
8218,3017,1095,add_to_cart,2024-08-15 10:35:12
51395,23263,1459,view,2024-08-15 10:35:28
8215,3016,1003,checkout,2024-08-15 10:35:54
8216,3016,1003,purchase,2024-08-15 10:43:12
8219,3017,1095,checkout,2024-08-15 10:44:46
8220,3017,1095,purchase,2024-08-15 10:46:27
55327,25569,97,view,2024-08-15 10:50:18
52884,24149,277,view,2024-08-15 10:54:19
55954,25933,1888,view,2024-08-15 11:13:19
8221,3018,1771,view,2024-08-15 11:28:15
8222,3018,1771,add_to_cart,2024-08-15 11:29:16
8223,3018,1771,checkout,2024-08-15 11:31:08
8224,3018,1771,purchase,2024-08-15 11:32:05
45796,19987,535,view,2024-08-15 11:42:03
45797,19987,535,add_to_cart,2024-08-15 11:45:54
35234,13847,1916,view,2024-08-15 11:51:16
35235,13847,1916,add_to_cart,2024-08-15 11:52:46
8225,3019,1873,view,2024-08-15 12:10:30
8226,3019,1873,add_to_cart,2024-08-15 12:19:42
8227,3019,1873,checkout,2024-08-15 12:23:33
8228,3019,1873,purchase,2024-08-15 12:31:13
42279,17901,170,view,2024-08-15 12:41:47
42280,17901,170,add_to_cart,2024-08-15 12:46:47
45900,20048,1926,view,2024-08-15 13:17:36
59430,27938,1174,view,2024-08-15 13:34:45
51590,23379,433,view,2024-08-15 13:42:13
59431,27938,1174,add_to_cart,2024-08-15 13:42:52
8229,3022,634,view,2024-08-15 14:23:23
8230,3022,634,add_to_cart,2024-08-15 14:26:51
8233,3023,1849,view,2024-08-15 14:34:48
8231,3022,634,checkout,2024-08-15 14:36:15
8234,3023,1849,add_to_cart,2024-08-15 14:40:53
8232,3022,634,purchase,2024-08-15 14:45:56
8235,3023,1849,checkout,2024-08-15 14:49:10
8236,3023,1849,purchase,2024-08-15 14:57:08
38986,16004,628,view,2024-08-15 15:00:48
49332,22059,1152,view,2024-08-15 15:53:29
49333,22059,1152,add_to_cart,2024-08-15 15:55:06
56214,26084,161,view,2024-08-15 16:09:38
47753,21125,763,view,2024-08-15 16:48:32
8237,3026,534,view,2024-08-15 16:53:20
8238,3026,534,add_to_cart,2024-08-15 16:54:43
47754,21125,763,add_to_cart,2024-08-15 16:55:40
8239,3026,534,checkout,2024-08-15 17:01:57
8240,3026,534,purchase,2024-08-15 17:04:51
39426,16262,879,view,2024-08-15 18:14:12
48948,21834,1427,view,2024-08-15 18:48:14
48949,21834,1427,add_to_cart,2024-08-15 18:53:42
8241,3028,1238,view,2024-08-15 19:03:58
8242,3028,1238,add_to_cart,2024-08-15 19:12:34
37299,15034,382,view,2024-08-15 19:18:53
8243,3028,1238,checkout,2024-08-15 19:21:57
37300,15034,382,add_to_cart,2024-08-15 19:22:38
8244,3028,1238,purchase,2024-08-15 19:25:01
8245,3029,767,view,2024-08-15 19:54:20
8246,3029,767,add_to_cart,2024-08-15 19:57:22
8247,3029,767,checkout,2024-08-15 19:58:49
8248,3029,767,purchase,2024-08-15 20:04:12
41383,17389,232,view,2024-08-15 20:11:56
41384,17389,232,add_to_cart,2024-08-15 20:14:38
41385,17389,232,checkout,2024-08-15 20:19:29
8249,3030,1357,view,2024-08-15 20:28:34
8250,3030,1357,add_to_cart,2024-08-15 20:29:41
8251,3030,1357,checkout,2024-08-15 20:33:47
8252,3030,1357,purchase,2024-08-15 20:36:55
41324,17355,1167,view,2024-08-15 20:45:05
41325,17355,1167,add_to_cart,2024-08-15 20:51:02
35166,13806,722,view,2024-08-15 21:51:57
8253,3031,30,view,2024-08-15 21:57:22
8254,3031,30,add_to_cart,2024-08-15 22:03:24
8255,3031,30,checkout,2024-08-15 22:06:32
8256,3031,30,purchase,2024-08-15 22:10:05
8257,3033,1916,view,2024-08-15 22:29:25
8258,3033,1916,add_to_cart,2024-08-15 22:32:41
8259,3033,1916,checkout,2024-08-15 22:34:36
8260,3033,1916,purchase,2024-08-15 22:41:08
54996,25382,289,view,2024-08-15 23:46:10
43671,18713,128,view,2024-08-16 00:09:08
8261,3035,1432,view,2024-08-16 00:14:54
43672,18713,128,add_to_cart,2024-08-16 00:18:41
8262,3035,1432,add_to_cart,2024-08-16 00:21:00
8263,3035,1432,checkout,2024-08-16 00:26:02
8264,3035,1432,purchase,2024-08-16 00:27:25
44587,19247,1878,view,2024-08-16 01:45:43
8265,3037,629,view,2024-08-16 02:48:55
8266,3037,629,add_to_cart,2024-08-16 02:53:36
8267,3037,629,checkout,2024-08-16 03:02:59
8268,3037,629,purchase,2024-08-16 03:06:32
36864,14777,545,view,2024-08-16 03:08:01
36016,14300,485,view,2024-08-16 04:12:15
36017,14300,485,add_to_cart,2024-08-16 04:16:05
54213,24929,582,view,2024-08-16 04:26:48
8269,3039,807,view,2024-08-16 04:35:23
8270,3039,807,add_to_cart,2024-08-16 04:43:35
8271,3039,807,checkout,2024-08-16 04:48:17
49528,22167,1297,view,2024-08-16 04:49:04
8272,3039,807,purchase,2024-08-16 04:51:38
57026,26575,1284,view,2024-08-16 05:24:33
57027,26575,1284,add_to_cart,2024-08-16 05:29:06
8277,3041,1283,view,2024-08-16 05:52:11
8278,3041,1283,add_to_cart,2024-08-16 06:01:35
8279,3041,1283,checkout,2024-08-16 06:04:01
8273,3040,1258,view,2024-08-16 06:04:39
8274,3040,1258,add_to_cart,2024-08-16 06:10:18
8280,3041,1283,purchase,2024-08-16 06:12:59
8275,3040,1258,checkout,2024-08-16 06:18:44
8276,3040,1258,purchase,2024-08-16 06:27:20
41651,17540,819,view,2024-08-16 06:28:48
41632,17529,1060,view,2024-08-16 06:31:13
8281,3042,91,view,2024-08-16 06:40:06
41633,17529,1060,add_to_cart,2024-08-16 06:41:00
41634,17529,1060,checkout,2024-08-16 06:42:10
8282,3042,91,add_to_cart,2024-08-16 06:44:09
8283,3042,91,checkout,2024-08-16 06:45:48
8284,3042,91,purchase,2024-08-16 06:46:17
8285,3043,1764,view,2024-08-16 07:32:49
56032,25973,1978,view,2024-08-16 07:36:49
47042,20719,1539,view,2024-08-16 07:37:57
47043,20719,1539,add_to_cart,2024-08-16 07:39:07
8286,3043,1764,add_to_cart,2024-08-16 07:42:03
8287,3043,1764,checkout,2024-08-16 07:43:49
8288,3043,1764,purchase,2024-08-16 07:44:39
56033,25973,1978,add_to_cart,2024-08-16 07:45:43
47044,20719,1539,checkout,2024-08-16 07:47:04
43302,18493,1317,view,2024-08-16 08:04:02
35868,14221,773,view,2024-08-16 08:25:05
35869,14221,773,add_to_cart,2024-08-16 08:32:16
35870,14221,773,checkout,2024-08-16 08:37:23
34360,13338,1008,view,2024-08-16 09:28:12
47799,21150,1428,view,2024-08-16 09:54:59
55072,25427,1705,view,2024-08-16 10:14:37
55073,25427,1705,add_to_cart,2024-08-16 10:23:59
55074,25427,1705,checkout,2024-08-16 10:29:40
8289,3045,832,view,2024-08-16 11:24:58
8290,3045,832,add_to_cart,2024-08-16 11:32:03
44726,19330,599,view,2024-08-16 11:35:24
8291,3045,832,checkout,2024-08-16 11:40:54
8292,3045,832,purchase,2024-08-16 11:42:13
8305,3049,1059,view,2024-08-16 11:54:13
8293,3046,818,view,2024-08-16 11:55:29
8306,3049,1059,add_to_cart,2024-08-16 12:01:30
8294,3046,818,add_to_cart,2024-08-16 12:01:47
8307,3049,1059,checkout,2024-08-16 12:04:11
8308,3049,1059,purchase,2024-08-16 12:06:43
8295,3046,818,checkout,2024-08-16 12:10:59
8296,3046,818,purchase,2024-08-16 12:19:12
8301,3048,393,view,2024-08-16 12:20:34
8297,3047,1362,view,2024-08-16 12:22:56
8302,3048,393,add_to_cart,2024-08-16 12:22:59
8309,3050,869,view,2024-08-16 12:28:39
8298,3047,1362,add_to_cart,2024-08-16 12:29:22
8303,3048,393,checkout,2024-08-16 12:32:13
8299,3047,1362,checkout,2024-08-16 12:32:38
8304,3048,393,purchase,2024-08-16 12:34:07
8310,3050,869,add_to_cart,2024-08-16 12:36:24
8311,3050,869,checkout,2024-08-16 12:40:18
8312,3050,869,purchase,2024-08-16 12:40:41
8300,3047,1362,purchase,2024-08-16 12:41:23
37179,14961,763,view,2024-08-16 12:48:32
37180,14961,763,add_to_cart,2024-08-16 12:50:29
36424,14531,86,view,2024-08-16 12:51:23
36425,14531,86,add_to_cart,2024-08-16 12:56:30
36232,14423,566,view,2024-08-16 13:00:02
36426,14531,86,checkout,2024-08-16 13:02:55
36233,14423,566,add_to_cart,2024-08-16 13:04:12
36234,14423,566,checkout,2024-08-16 13:13:08
54126,24875,1069,view,2024-08-16 13:22:12
54127,24875,1069,add_to_cart,2024-08-16 13:30:56
46981,20678,105,view,2024-08-16 13:34:37
38601,15778,779,view,2024-08-16 13:40:12
54128,24875,1069,checkout,2024-08-16 13:40:12
38602,15778,779,add_to_cart,2024-08-16 13:49:07
38603,15778,779,checkout,2024-08-16 13:56:05
49349,22068,485,view,2024-08-16 14:00:46
49350,22068,485,add_to_cart,2024-08-16 14:10:11
49351,22068,485,checkout,2024-08-16 14:19:26
54190,24915,1776,view,2024-08-16 14:42:44
8313,3051,953,view,2024-08-16 15:02:10
8314,3051,953,add_to_cart,2024-08-16 15:02:42
8315,3051,953,checkout,2024-08-16 15:03:34
8316,3051,953,purchase,2024-08-16 15:07:23
8317,3052,196,view,2024-08-16 15:20:22
8318,3052,196,add_to_cart,2024-08-16 15:22:36
54578,25138,981,view,2024-08-16 15:27:12
8319,3052,196,checkout,2024-08-16 15:31:41
8320,3052,196,purchase,2024-08-16 15:39:49
43839,18809,1852,view,2024-08-16 16:05:41
37890,15375,589,view,2024-08-16 16:24:39
37891,15375,589,add_to_cart,2024-08-16 16:25:17
57060,26595,502,view,2024-08-16 17:07:18
56547,26289,1077,view,2024-08-16 18:34:22
8321,3054,113,view,2024-08-16 18:39:00
8322,3054,113,add_to_cart,2024-08-16 18:42:11
8325,3055,1477,view,2024-08-16 18:42:57
8323,3054,113,checkout,2024-08-16 18:46:16
8324,3054,113,purchase,2024-08-16 18:49:03
8326,3055,1477,add_to_cart,2024-08-16 18:52:19
8327,3055,1477,checkout,2024-08-16 18:54:23
8328,3055,1477,purchase,2024-08-16 19:02:51
47929,21230,598,view,2024-08-16 19:22:01
54947,25355,1008,view,2024-08-16 20:40:44
47960,21245,435,view,2024-08-16 21:05:47
35640,14082,179,view,2024-08-16 21:43:32
35641,14082,179,add_to_cart,2024-08-16 21:44:31
32409,12208,1770,view,2024-08-16 22:16:07
32410,12208,1770,add_to_cart,2024-08-16 22:18:31
8329,3059,966,view,2024-08-17 00:49:34
8330,3059,966,add_to_cart,2024-08-17 00:50:48
8331,3059,966,checkout,2024-08-17 00:54:41
8333,3060,1412,view,2024-08-17 00:58:52
8332,3059,966,purchase,2024-08-17 01:00:48
8334,3060,1412,add_to_cart,2024-08-17 01:01:40
8335,3060,1412,checkout,2024-08-17 01:03:06
8336,3060,1412,purchase,2024-08-17 01:12:09
8341,3062,399,view,2024-08-17 01:13:18
8342,3062,399,add_to_cart,2024-08-17 01:16:55
8343,3062,399,checkout,2024-08-17 01:17:40
8344,3062,399,purchase,2024-08-17 01:24:49
8337,3061,1800,view,2024-08-17 01:29:45
8338,3061,1800,add_to_cart,2024-08-17 01:32:03
8339,3061,1800,checkout,2024-08-17 01:38:34
8340,3061,1800,purchase,2024-08-17 01:46:13
8345,3064,1789,view,2024-08-17 02:18:33
8346,3064,1789,add_to_cart,2024-08-17 02:25:07
8347,3064,1789,checkout,2024-08-17 02:29:08
8348,3064,1789,purchase,2024-08-17 02:37:25
8349,3065,1544,view,2024-08-17 03:19:52
8350,3065,1544,add_to_cart,2024-08-17 03:29:35
8351,3065,1544,checkout,2024-08-17 03:32:37
8352,3065,1544,purchase,2024-08-17 03:38:43
36945,14824,309,view,2024-08-17 03:39:30
57983,27123,820,view,2024-08-17 04:13:03
57984,27123,820,add_to_cart,2024-08-17 04:19:30
8353,3066,991,view,2024-08-17 05:23:43
8354,3066,991,add_to_cart,2024-08-17 05:28:40
8357,3067,262,view,2024-08-17 05:31:14
8355,3066,991,checkout,2024-08-17 05:37:54
8358,3067,262,add_to_cart,2024-08-17 05:38:48
8359,3067,262,checkout,2024-08-17 05:45:13
8356,3066,991,purchase,2024-08-17 05:45:49
8360,3067,262,purchase,2024-08-17 05:47:47
42344,17941,881,view,2024-08-17 05:49:39
42345,17941,881,add_to_cart,2024-08-17 05:59:02
8361,3068,183,view,2024-08-17 06:27:11
8362,3068,183,add_to_cart,2024-08-17 06:34:33
8363,3068,183,checkout,2024-08-17 06:43:57
8364,3068,183,purchase,2024-08-17 06:51:54
56336,26161,96,view,2024-08-17 06:53:50
44697,19315,1903,view,2024-08-17 07:38:21
44698,19315,1903,add_to_cart,2024-08-17 07:45:24
42350,17944,88,view,2024-08-17 07:45:50
44699,19315,1903,checkout,2024-08-17 07:50:08
41866,17661,843,view,2024-08-17 08:15:12
41867,17661,843,add_to_cart,2024-08-17 08:18:06
41868,17661,843,checkout,2024-08-17 08:18:50
8369,3070,116,view,2024-08-17 08:34:34
54827,25282,287,view,2024-08-17 08:35:49
8365,3069,1445,view,2024-08-17 08:37:52
8366,3069,1445,add_to_cart,2024-08-17 08:38:25
8367,3069,1445,checkout,2024-08-17 08:41:22
8370,3070,116,add_to_cart,2024-08-17 08:42:10
8371,3070,116,checkout,2024-08-17 08:49:00
8368,3069,1445,purchase,2024-08-17 08:49:03
37532,15167,1055,view,2024-08-17 08:50:59
8372,3070,116,purchase,2024-08-17 08:53:36
36614,14641,526,view,2024-08-17 09:15:06
8373,3071,1565,view,2024-08-17 10:09:37
8374,3071,1565,add_to_cart,2024-08-17 10:14:47
8375,3071,1565,checkout,2024-08-17 10:21:39
8376,3071,1565,purchase,2024-08-17 10:29:33
48733,21703,1958,view,2024-08-17 10:30:36
8377,3072,599,view,2024-08-17 10:31:36
8378,3072,599,add_to_cart,2024-08-17 10:40:06
8379,3072,599,checkout,2024-08-17 10:45:41
58552,27450,735,view,2024-08-17 10:46:30
46621,20463,222,view,2024-08-17 10:46:41
49825,22344,406,view,2024-08-17 10:50:04
52513,23936,211,view,2024-08-17 10:51:12
8380,3072,599,purchase,2024-08-17 10:52:18
58553,27450,735,add_to_cart,2024-08-17 10:55:13
33053,12582,57,view,2024-08-17 11:20:42
33054,12582,57,add_to_cart,2024-08-17 11:21:39
43593,18670,1322,view,2024-08-17 11:36:33
8381,3075,1527,view,2024-08-17 11:56:54
8382,3075,1527,add_to_cart,2024-08-17 12:04:29
8383,3075,1527,checkout,2024-08-17 12:07:30
49378,22084,1939,view,2024-08-17 12:10:50
8384,3075,1527,purchase,2024-08-17 12:13:09
49379,22084,1939,add_to_cart,2024-08-17 12:18:19
44652,19287,451,view,2024-08-17 12:18:49
8385,3077,10,view,2024-08-17 13:24:13
8386,3077,10,add_to_cart,2024-08-17 13:24:42
8387,3077,10,checkout,2024-08-17 13:25:34
8388,3077,10,purchase,2024-08-17 13:27:32
39027,16029,184,view,2024-08-17 13:53:14
39028,16029,184,add_to_cart,2024-08-17 13:57:40
8389,3078,833,view,2024-08-17 14:38:21
8390,3078,833,add_to_cart,2024-08-17 14:46:07
8391,3078,833,checkout,2024-08-17 14:48:15
8392,3078,833,purchase,2024-08-17 14:50:47
34667,13515,78,view,2024-08-17 15:56:36
47568,21026,219,view,2024-08-17 15:57:15
45267,19656,676,view,2024-08-17 16:00:24
8397,3080,675,view,2024-08-17 16:26:38
8398,3080,675,add_to_cart,2024-08-17 16:31:26
8393,3079,1018,view,2024-08-17 16:34:32
8399,3080,675,checkout,2024-08-17 16:36:48
8394,3079,1018,add_to_cart,2024-08-17 16:40:27
8400,3080,675,purchase,2024-08-17 16:43:04
8395,3079,1018,checkout,2024-08-17 16:49:40
8396,3079,1018,purchase,2024-08-17 16:56:34
8401,3083,709,view,2024-08-17 17:51:46
53689,24626,232,view,2024-08-17 17:54:34
8402,3083,709,add_to_cart,2024-08-17 17:58:12
8403,3083,709,checkout,2024-08-17 18:01:10
54967,25366,777,view,2024-08-17 18:02:00
8404,3083,709,purchase,2024-08-17 18:02:09
53690,24626,232,add_to_cart,2024-08-17 18:03:28
54968,25366,777,add_to_cart,2024-08-17 18:11:55
53691,24626,232,checkout,2024-08-17 18:12:23
38402,15672,146,view,2024-08-17 18:36:44
57266,26714,1922,view,2024-08-17 19:31:16
57728,26983,1607,view,2024-08-17 19:38:25
57267,26714,1922,add_to_cart,2024-08-17 19:39:28
32745,12408,1525,view,2024-08-17 19:41:06
32746,12408,1525,add_to_cart,2024-08-17 19:42:32
57729,26983,1607,add_to_cart,2024-08-17 19:44:24
48492,21556,1226,view,2024-08-17 19:53:03
40497,16871,1761,view,2024-08-17 20:41:41
40903,17105,1943,view,2024-08-17 21:12:47
52406,23873,1902,view,2024-08-17 21:17:25
50176,22545,1671,view,2024-08-17 21:17:28
50177,22545,1671,add_to_cart,2024-08-17 21:19:44
47197,20811,1830,view,2024-08-17 22:16:52
47198,20811,1830,add_to_cart,2024-08-17 22:22:11
47199,20811,1830,checkout,2024-08-17 22:30:50
8405,3088,505,view,2024-08-17 22:31:13
8406,3088,505,add_to_cart,2024-08-17 22:37:11
8407,3088,505,checkout,2024-08-17 22:40:44
8408,3088,505,purchase,2024-08-17 22:43:27
51077,23072,768,view,2024-08-17 22:52:10
36948,14826,1932,view,2024-08-17 23:07:36
42730,18160,263,view,2024-08-17 23:23:26
8409,3091,1555,view,2024-08-18 00:04:37
8410,3091,1555,add_to_cart,2024-08-18 00:06:42
52791,24093,1008,view,2024-08-18 00:07:02
8411,3091,1555,checkout,2024-08-18 00:15:29
8412,3091,1555,purchase,2024-08-18 00:16:26
55207,25503,146,view,2024-08-18 00:31:38
52023,23647,396,view,2024-08-18 00:33:06
58627,27489,19,view,2024-08-18 00:48:18
58628,27489,19,add_to_cart,2024-08-18 00:56:36
58453,27396,889,view,2024-08-18 01:25:22
37343,15062,1633,view,2024-08-18 01:46:36
54377,25027,1578,view,2024-08-18 01:50:16
37344,15062,1633,add_to_cart,2024-08-18 01:52:24
52340,23834,1032,view,2024-08-18 02:25:51
52341,23834,1032,add_to_cart,2024-08-18 02:33:30
52342,23834,1032,checkout,2024-08-18 02:40:24
59244,27833,865,view,2024-08-18 02:45:56
8417,3097,1333,view,2024-08-18 02:46:05
8413,3096,229,view,2024-08-18 02:49:06
8418,3097,1333,add_to_cart,2024-08-18 02:52:57
8414,3096,229,add_to_cart,2024-08-18 02:54:31
8419,3097,1333,checkout,2024-08-18 02:54:52
59245,27833,865,add_to_cart,2024-08-18 02:55:19
8415,3096,229,checkout,2024-08-18 03:01:28
59246,27833,865,checkout,2024-08-18 03:02:20
8420,3097,1333,purchase,2024-08-18 03:04:09
8416,3096,229,purchase,2024-08-18 03:05:25
8421,3099,1927,view,2024-08-18 03:52:18
8422,3099,1927,add_to_cart,2024-08-18 03:59:46
8423,3099,1927,checkout,2024-08-18 04:04:47
8424,3099,1927,purchase,2024-08-18 04:08:57
39352,16216,819,view,2024-08-18 05:17:04
55411,25613,365,view,2024-08-18 06:42:39
48459,21539,977,view,2024-08-18 06:45:42
49100,21925,1742,view,2024-08-18 07:01:35
49101,21925,1742,add_to_cart,2024-08-18 07:10:14
8429,3101,792,view,2024-08-18 07:12:06
8425,3100,1153,view,2024-08-18 07:12:15
8426,3100,1153,add_to_cart,2024-08-18 07:15:19
49102,21925,1742,checkout,2024-08-18 07:17:44
8427,3100,1153,checkout,2024-08-18 07:21:36
8430,3101,792,add_to_cart,2024-08-18 07:22:05
8428,3100,1153,purchase,2024-08-18 07:23:18
8431,3101,792,checkout,2024-08-18 07:24:25
8432,3101,792,purchase,2024-08-18 07:25:55
46972,20672,149,view,2024-08-18 07:50:40
8433,3104,1423,view,2024-08-18 07:53:10
8434,3104,1423,add_to_cart,2024-08-18 07:56:10
8435,3104,1423,checkout,2024-08-18 08:02:09
8436,3104,1423,purchase,2024-08-18 08:03:45
8437,3105,1517,view,2024-08-18 08:15:25
36354,14492,455,view,2024-08-18 08:16:02
8441,3106,1195,view,2024-08-18 08:18:56
8438,3105,1517,add_to_cart,2024-08-18 08:23:20
8442,3106,1195,add_to_cart,2024-08-18 08:28:17
8439,3105,1517,checkout,2024-08-18 08:32:33
8443,3106,1195,checkout,2024-08-18 08:37:57
8440,3105,1517,purchase,2024-08-18 08:41:05
8444,3106,1195,purchase,2024-08-18 08:44:28
41940,17702,1494,view,2024-08-18 09:09:36
8445,3107,1286,view,2024-08-18 09:10:58
8446,3107,1286,add_to_cart,2024-08-18 09:12:38
8447,3107,1286,checkout,2024-08-18 09:14:34
53292,24388,1216,view,2024-08-18 09:16:10
41941,17702,1494,add_to_cart,2024-08-18 09:17:28
8448,3107,1286,purchase,2024-08-18 09:18:23
50626,22809,313,view,2024-08-18 09:18:59
50627,22809,313,add_to_cart,2024-08-18 09:26:51
8449,3108,1744,view,2024-08-18 10:28:00
8450,3108,1744,add_to_cart,2024-08-18 10:35:05
8451,3108,1744,checkout,2024-08-18 10:44:12
8452,3108,1744,purchase,2024-08-18 10:48:46
53836,24710,1342,view,2024-08-18 11:07:58
47359,20904,1679,view,2024-08-18 11:08:01
53837,24710,1342,add_to_cart,2024-08-18 11:15:56
47232,20829,460,view,2024-08-18 11:16:15
47233,20829,460,add_to_cart,2024-08-18 11:24:31
53838,24710,1342,checkout,2024-08-18 11:25:40
8453,3111,1665,view,2024-08-18 13:04:49
57313,26737,1178,view,2024-08-18 13:13:27
8454,3111,1665,add_to_cart,2024-08-18 13:13:39
8455,3111,1665,checkout,2024-08-18 13:14:47
57314,26737,1178,add_to_cart,2024-08-18 13:16:55
8456,3111,1665,purchase,2024-08-18 13:18:18
41342,17365,460,view,2024-08-18 13:25:16
57379,26773,1989,view,2024-08-18 13:31:19
41343,17365,460,add_to_cart,2024-08-18 13:32:28
57380,26773,1989,add_to_cart,2024-08-18 13:40:30
57381,26773,1989,checkout,2024-08-18 13:48:58
55100,25442,1283,view,2024-08-18 13:54:34
8457,3114,435,view,2024-08-18 15:17:58
8458,3114,435,add_to_cart,2024-08-18 15:19:08
33379,12763,857,view,2024-08-18 15:22:35
8459,3114,435,checkout,2024-08-18 15:27:31
8460,3114,435,purchase,2024-08-18 15:32:38
8461,3115,1188,view,2024-08-18 15:50:18
8462,3115,1188,add_to_cart,2024-08-18 15:59:16
8463,3115,1188,checkout,2024-08-18 16:05:31
8464,3115,1188,purchase,2024-08-18 16:08:58
34950,13678,1648,view,2024-08-18 16:09:23
8465,3116,308,view,2024-08-18 16:36:53
43679,18717,1919,view,2024-08-18 16:40:27
8466,3116,308,add_to_cart,2024-08-18 16:42:34
8467,3116,308,checkout,2024-08-18 16:45:15
8468,3116,308,purchase,2024-08-18 16:45:41
43680,18717,1919,add_to_cart,2024-08-18 16:46:55
53916,24752,710,view,2024-08-18 16:47:07
