customer_id,signup_date,channel,country,total_orders,total_revenue,total_gross_margin,first_order_date,last_order_date,avg_order_value,recency_days,tenure_days,clv,rfm_r,rfm_f,rfm_m,rfm_score,rfm_segment
987,2024-08-13,organic,US,0.0,0.0,0.0,,,0.0,140.0,140,0.0,,,,,No Orders
988,2024-04-25,social,GB,6.0,2294.34,1148.22,2024-06-24 05:15:32,2024-10-12 01:49:28,382.39000000000004,80.0,250,2294.34,2.0,4.0,5.0,11.0,At Risk
989,2024-03-31,affiliate,SE,8.0,2789.5,1327.18,2024-05-19 05:10:10,2024-12-17 19:14:02,348.6875,14.0,275,2789.5,4.0,5.0,5.0,14.0,Champions
990,2024-10-15,organic,SE,1.0,216.8,75.24000000000001,2024-10-30 16:39:27,2024-10-30 16:39:27,216.8,62.0,77,216.8,2.0,1.0,1.0,4.0,Lost
991,2024-05-05,organic,SE,5.0,1289.31,668.7900000000001,2024-05-28 00:19:39,2024-11-26 06:07:33,257.86199999999997,35.0,240,1289.31,3.0,3.0,3.0,9.0,Loyal Customers
992,2024-07-19,social,GB,4.0,1371.96,551.5400000000001,2024-07-29 00:12:12,2024-12-23 23:30:10,342.99,8.0,165,1371.96,4.0,3.0,3.0,10.0,Loyal Customers
993,2024-03-13,organic,US,3.0,1100.89,516.25,2024-03-30 07:12:51,2024-11-22 03:55:22,366.96333333333337,39.0,293,1100.89,2.0,2.0,3.0,7.0,Lost
994,2024-06-06,organic,US,3.0,424.37,202.92,2024-09-17 22:03:55,2024-11-24 04:31:46,141.45666666666668,37.0,208,424.37,3.0,2.0,1.0,6.0,Others
995,2024-07-12,paid_search,US,0.0,0.0,0.0,,,0.0,172.0,172,0.0,,,,,No Orders
996,2024-08-17,email,US,3.0,981.56,415.51000000000005,2024-09-18 04:59:30,2024-11-30 08:39:00,327.18666666666667,31.0,136,981.56,3.0,2.0,3.0,8.0,Potential Loyalists
997,2024-07-11,organic,US,5.0,1097.17,568.52,2024-07-15 21:36:47,2024-11-21 08:20:33,219.43400000000003,40.0,173,1097.17,2.0,3.0,3.0,8.0,At Risk
998,2024-05-12,organic,GB,5.0,1967.3500000000001,914.8400000000001,2024-06-14 02:21:44,2024-09-27 22:49:57,393.47,95.0,233,1967.3500000000001,1.0,3.0,4.0,8.0,At Risk
999,2024-12-18,email,US,2.0,549.26,274.43,2024-12-28 21:10:50,2024-12-28 22:40:53,274.63,3.0,13,549.26,5.0,1.0,2.0,8.0,New Customers
1000,2024-07-06,paid_search,US,0.0,0.0,0.0,,,0.0,178.0,178,0.0,,,,,No Orders
1001,2024-10-22,email,FR,1.0,393.90999999999997,174.36,2024-10-30 11:49:29,2024-10-30 11:49:29,393.90999999999997,62.0,70,393.90999999999997,2.0,1.0,1.0,4.0,Lost
1002,2024-09-26,paid_search,US,1.0,296.36,168.90999999999997,2024-11-10 23:08:30,2024-11-10 23:08:30,296.36,51.0,96,296.36,2.0,1.0,1.0,4.0,Lost
1003,2024-07-23,affiliate,AU,4.0,1367.6799999999998,639.67,2024-08-15 10:51:29,2024-11-08 05:14:31,341.91999999999996,53.0,161,1367.6799999999998,2.0,3.0,3.0,8.0,At Risk
1004,2024-11-20,social,US,7.0,1974.8100000000002,903.01,2024-11-20 07:44:30,2024-12-25 00:17:51,282.1157142857143,6.0,41,1974.8100000000002,4.0,4.0,4.0,12.0,Champions
1005,2024-02-16,organic,GB,0.0,0.0,0.0,,,0.0,319.0,319,0.0,,,,,No Orders
1006,2024-12-03,referral,US,9.0,2266.15,1120.8,2024-12-06 16:04:54,2024-12-30 14:41:10,251.79444444444445,1.0,28,2266.15,5.0,5.0,5.0,15.0,Champions
1007,2024-11-07,paid_search,GB,16.0,5052.13,2588.54,2024-11-10 10:15:33,2024-12-20 01:04:52,315.758125,11.0,54,5052.13,4.0,5.0,5.0,14.0,Champions
1008,2024-07-03,organic,US,12.0,4073.05,1884.0300000000002,2024-07-07 22:10:50,2024-12-25 18:58:07,339.42083333333335,6.0,181,4073.05,4.0,5.0,5.0,14.0,Champions
1009,2024-09-25,organic,US,14.0,3578.16,1710.2,2024-09-29 03:47:09,2024-12-26 23:54:26,255.58285714285714,4.0,97,3578.16,5.0,5.0,5.0,15.0,Champions
1010,2024-07-09,social,DE,0.0,0.0,0.0,,,0.0,175.0,175,0.0,,,,,No Orders
1011,2024-04-08,organic,US,1.0,39.68,19.28,2024-11-02 15:29:01,2024-11-02 15:29:01,39.68,59.0,267,39.68,2.0,1.0,1.0,4.0,Lost
1012,2024-10-19,organic,US,7.0,1814.4099999999999,844.6899999999999,2024-11-01 18:13:30,2024-12-15 15:44:55,259.20142857142855,16.0,73,1814.4099999999999,4.0,4.0,4.0,12.0,Champions
1013,2024-03-31,organic,NL,3.0,627.4,258.74,2024-04-13 02:56:33,2024-12-12 02:33:28,209.13333333333333,19.0,275,627.4,3.0,2.0,2.0,7.0,Potential Loyalists
1014,2024-04-25,paid_search,US,0.0,0.0,0.0,,,0.0,250.0,250,0.0,,,,,No Orders
1015,2024-07-09,paid_search,DE,2.0,1223.99,569.4300000000001,2024-07-11 07:19:26,2024-10-25 00:16:35,611.995,67.0,175,1223.99,2.0,1.0,3.0,6.0,Lost
1016,2024-11-02,paid_search,GB,2.0,748.0600000000001,416.98000000000013,2024-11-21 15:31:09,2024-12-20 18:21:53,374.03000000000003,11.0,59,748.0600000000001,4.0,1.0,2.0,7.0,New Customers
1017,2024-05-20,organic,US,2.0,481.71000000000004,198.64999999999998,2024-07-05 13:40:21,2024-10-28 21:22:28,240.85500000000002,64.0,225,481.71000000000004,2.0,1.0,2.0,5.0,Lost
1018,2024-06-29,organic,GB,3.0,1416.17,663.13,2024-08-17 16:43:32,2024-11-06 22:48:35,472.0566666666667,55.0,185,1416.17,2.0,2.0,4.0,8.0,Lost
1019,2024-01-16,social,US,0.0,0.0,0.0,,,0.0,350.0,350,0.0,,,,,No Orders
1020,2024-02-12,paid_search,FR,1.0,107.09,62.03,2024-10-14 17:53:36,2024-10-14 17:53:36,107.09,78.0,323,107.09,2.0,1.0,1.0,4.0,Lost
1021,2024-01-21,social,US,6.0,1747.5,871.83,2024-05-08 16:22:13,2024-12-26 23:22:20,291.25,5.0,345,1747.5,5.0,4.0,4.0,13.0,Champions
1022,2024-01-27,organic,US,1.0,510.90999999999997,248.5,2024-03-23 23:24:56,2024-03-23 23:24:56,510.90999999999997,283.0,339,510.90999999999997,1.0,1.0,2.0,4.0,Lost
1023,2024-11-13,organic,US,11.0,3833.3,1943.99,2024-11-16 16:09:24,2024-12-29 00:14:38,348.4818181818182,2.0,48,3833.3,5.0,5.0,5.0,15.0,Champions
1024,2024-11-04,organic,NL,2.0,513.4300000000001,268.89,2024-12-05 05:51:49,2024-12-11 00:36:32,256.71500000000003,20.0,57,513.4300000000001,3.0,1.0,2.0,6.0,Others
1025,2024-10-27,paid_search,CA,1.0,296.78999999999996,180.85999999999999,2024-11-04 17:00:12,2024-11-04 17:00:12,296.78999999999996,57.0,65,296.78999999999996,2.0,1.0,1.0,4.0,Lost
1026,2024-01-21,paid_search,NL,4.0,1379.8400000000001,698.31,2024-03-06 18:19:09,2024-11-20 07:58:50,344.96000000000004,41.0,345,1379.8400000000001,2.0,3.0,3.0,8.0,At Risk
1027,2024-01-29,email,DE,5.0,1342.4,639.7500000000001,2024-03-20 11:07:52,2024-09-22 10:31:44,268.48,100.0,337,1342.4,1.0,3.0,3.0,7.0,At Risk
1028,2024-04-12,paid_search,FR,1.0,276.27,126.96999999999998,2024-06-19 18:54:35,2024-06-19 18:54:35,276.27,195.0,263,276.27,1.0,1.0,1.0,3.0,Lost
1029,2024-07-25,paid_search,GB,3.0,937.51,529.45,2024-09-20 02:14:24,2024-10-25 05:00:19,312.50333333333333,67.0,159,937.51,2.0,2.0,3.0,7.0,Lost
1030,2024-05-02,social,NL,0.0,0.0,0.0,,,0.0,243.0,243,0.0,,,,,No Orders
1031,2024-06-27,organic,GB,0.0,0.0,0.0,,,0.0,187.0,187,0.0,,,,,No Orders
1032,2024-03-04,paid_search,US,2.0,228.75,102.16999999999999,2024-04-16 23:46:14,2024-06-19 05:28:05,114.375,195.0,302,228.75,1.0,1.0,1.0,3.0,Lost
1033,2024-09-24,paid_search,DE,3.0,822.73,408.08000000000004,2024-11-10 11:08:50,2024-12-31 19:52:05,274.24333333333334,0.0,98,822.73,5.0,2.0,2.0,9.0,New Customers
1034,2024-04-24,paid_search,GB,2.0,194.4,70.6,2024-05-12 10:59:00,2024-06-04 18:59:26,97.2,210.0,251,194.4,1.0,1.0,1.0,3.0,Lost
1035,2024-01-25,organic,US,1.0,509.19,230.0,2024-04-25 17:11:53,2024-04-25 17:11:53,509.19,250.0,341,509.19,1.0,1.0,2.0,4.0,Lost
1036,2024-09-28,email,US,1.0,427.82,250.84,2024-10-14 22:44:38,2024-10-14 22:44:38,427.82,78.0,94,427.82,2.0,1.0,1.0,4.0,Lost
1037,2024-11-26,referral,US,6.0,2918.23,1349.82,2024-12-01 05:19:34,2024-12-26 16:47:42,486.37166666666667,5.0,35,2918.23,5.0,4.0,5.0,14.0,Champions
1038,2024-01-06,organic,AU,5.0,899.65,406.46999999999997,2024-04-10 02:46:15,2024-09-02 15:12:34,179.93,120.0,360,899.65,1.0,3.0,3.0,7.0,At Risk
1039,2024-06-08,social,US,4.0,1348.78,575.54,2024-06-08 04:06:48,2024-11-02 07:44:59,337.195,59.0,206,1348.78,2.0,3.0,3.0,8.0,At Risk
1040,2024-10-29,email,CA,9.0,3074.15,1389.67,2024-10-31 09:52:09,2024-12-13 04:49:31,341.57222222222225,18.0,63,3074.15,3.0,5.0,5.0,13.0,Loyal Customers
1041,2024-09-15,organic,GB,3.0,416.43,179.10000000000002,2024-10-03 01:32:52,2024-12-06 05:42:42,138.81,25.0,107,416.43,3.0,2.0,1.0,6.0,Others
1042,2024-11-09,email,CA,13.0,4465.13,1913.48,2024-11-12 19:45:20,2024-12-31 22:56:05,343.47153846153844,0.0,52,4465.13,5.0,5.0,5.0,15.0,Champions
1043,2024-05-31,social,US,1.0,598.75,320.06,2024-08-02 07:32:39,2024-08-02 07:32:39,598.75,151.0,214,598.75,1.0,1.0,2.0,4.0,Lost
1044,2024-05-16,referral,NL,1.0,627.8700000000001,285.13000000000005,2024-10-06 00:43:37,2024-10-06 00:43:37,627.8700000000001,86.0,229,627.8700000000001,1.0,1.0,2.0,4.0,Lost
1045,2024-09-16,affiliate,GB,1.0,70.24,32.8,2024-11-11 06:49:40,2024-11-11 06:49:40,70.24,50.0,106,70.24,2.0,1.0,1.0,4.0,Lost
1046,2024-02-26,organic,US,3.0,1278.3,547.25,2024-03-03 22:56:24,2024-05-28 18:16:41,426.09999999999997,217.0,309,1278.3,1.0,2.0,3.0,6.0,Lost
1047,2024-03-28,paid_search,US,1.0,396.57,173.65,2024-10-30 14:53:34,2024-10-30 14:53:34,396.57,62.0,278,396.57,2.0,1.0,1.0,4.0,Lost
1048,2024-08-07,paid_search,US,0.0,0.0,0.0,,,0.0,146.0,146,0.0,,,,,No Orders
1049,2024-09-01,organic,US,1.0,224.84,125.96000000000001,2024-10-10 06:15:29,2024-10-10 06:15:29,224.84,82.0,121,224.84,1.0,1.0,1.0,3.0,Lost
1050,2024-02-13,organic,FR,1.0,557.7,221.56,2024-02-13 11:42:47,2024-02-13 11:42:47,557.7,322.0,322,557.7,1.0,1.0,2.0,4.0,Lost
1051,2024-07-05,affiliate,NL,3.0,1170.22,596.54,2024-07-15 14:49:33,2024-09-14 00:42:40,390.0733333333333,108.0,179,1170.22,1.0,2.0,3.0,6.0,Lost
1052,2024-05-13,organic,FR,1.0,647.4,256.79999999999995,2024-08-09 10:30:16,2024-08-09 10:30:16,647.4,144.0,232,647.4,1.0,1.0,2.0,4.0,Lost
1053,2024-07-02,paid_search,GB,0.0,0.0,0.0,,,0.0,182.0,182,0.0,,,,,No Orders
1054,2024-12-16,email,GB,3.0,809.31,414.61000000000007,2024-12-17 08:18:44,2024-12-26 06:08:14,269.77,5.0,15,809.31,5.0,2.0,2.0,9.0,New Customers
1055,2024-01-29,organic,CA,10.0,2831.6000000000004,1319.68,2024-06-06 09:55:14,2024-12-02 15:01:03,283.16,29.0,337,2831.6000000000004,3.0,5.0,5.0,13.0,Loyal Customers
1056,2024-12-30,paid_search,AU,8.0,1789.5,871.67,2024-12-30 10:36:49,2024-12-31 23:12:40,223.6875,0.0,1,1789.5,5.0,5.0,4.0,14.0,Champions
1057,2024-06-13,affiliate,US,3.0,1110.65,531.58,2024-07-18 04:10:16,2024-10-19 08:09:07,370.2166666666667,73.0,201,1110.65,2.0,2.0,3.0,7.0,Lost
1058,2024-10-09,paid_search,NL,0.0,0.0,0.0,,,0.0,83.0,83,0.0,,,,,No Orders
1059,2024-06-04,organic,US,5.0,2152.72,1066.3,2024-08-16 12:33:13,2024-12-24 04:02:59,430.544,7.0,210,2152.72,4.0,3.0,4.0,11.0,Loyal Customers
1060,2024-04-23,organic,CA,3.0,517.5699999999999,235.48000000000002,2024-07-27 16:30:43,2024-10-30 15:35:42,172.5233333333333,62.0,252,517.5699999999999,2.0,2.0,2.0,6.0,Lost
1061,2024-10-09,referral,SE,2.0,885.98,362.78000000000003,2024-10-29 11:35:51,2024-12-29 00:20:44,442.99,2.0,83,885.98,5.0,1.0,2.0,8.0,New Customers
1062,2024-09-08,organic,FR,1.0,175.94,73.78,2024-10-14 02:03:11,2024-10-14 02:03:11,175.94,78.0,114,175.94,2.0,1.0,1.0,4.0,Lost
1063,2024-02-22,paid_search,US,3.0,957.99,434.0300000000001,2024-06-20 10:21:57,2024-12-28 03:48:16,319.33,3.0,313,957.99,5.0,2.0,3.0,10.0,New Customers
1064,2024-09-15,organic,DE,7.0,3611.39,1732.15,2024-10-04 13:44:43,2024-12-22 19:19:00,515.9128571428571,9.0,107,3611.39,4.0,4.0,5.0,13.0,Champions
1065,2024-10-02,paid_search,US,5.0,1634.98,734.1400000000001,2024-10-07 05:29:12,2024-12-19 14:02:56,326.996,12.0,90,1634.98,4.0,3.0,4.0,11.0,Loyal Customers
1066,2024-05-21,referral,CA,0.0,0.0,0.0,,,0.0,224.0,224,0.0,,,,,No Orders
1067,2024-12-04,paid_search,US,0.0,0.0,0.0,,,0.0,27.0,27,0.0,,,,,No Orders
1068,2024-08-22,affiliate,FR,2.0,811.4200000000001,430.7800000000001,2024-09-29 02:47:20,2024-11-02 05:56:25,405.71000000000004,59.0,131,811.4200000000001,2.0,1.0,2.0,5.0,Lost
1069,2024-05-02,organic,NL,1.0,322.71,171.36999999999998,2024-06-25 16:45:51,2024-06-25 16:45:51,322.71,189.0,243,322.71,1.0,1.0,1.0,3.0,Lost
1070,2024-01-04,paid_search,US,6.0,1085.83,439.1,2024-05-21 10:24:40,2024-12-18 21:28:44,180.97166666666666,13.0,362,1085.83,4.0,4.0,3.0,11.0,Loyal Customers
1071,2024-09-04,email,US,5.0,1867.33,856.09,2024-09-04 15:54:27,2024-12-22 03:05:11,373.466,9.0,118,1867.33,4.0,3.0,4.0,11.0,Loyal Customers
1072,2024-03-17,paid_search,DE,1.0,795.9300000000001,409.92,2024-12-30 18:41:10,2024-12-30 18:41:10,795.9300000000001,1.0,289,795.9300000000001,5.0,1.0,2.0,8.0,New Customers
1073,2024-10-03,organic,US,0.0,0.0,0.0,,,0.0,89.0,89,0.0,,,,,No Orders
1074,2024-07-11,email,US,4.0,2266.9700000000003,1069.0900000000001,2024-09-14 09:02:42,2024-11-09 14:12:49,566.7425000000001,52.0,173,2266.9700000000003,2.0,3.0,5.0,10.0,At Risk
1075,2024-06-19,paid_search,US,5.0,888.1,428.05,2024-09-23 16:30:21,2024-12-21 00:50:54,177.62,10.0,195,888.1,4.0,3.0,2.0,9.0,Potential Loyalists
1076,2024-02-29,paid_search,US,1.0,412.72999999999996,154.20999999999992,2024-11-22 23:33:23,2024-11-22 23:33:23,412.72999999999996,39.0,306,412.72999999999996,2.0,1.0,1.0,4.0,Lost
1077,2024-09-17,affiliate,DE,2.0,693.3100000000001,291.71,2024-11-18 03:00:21,2024-12-06 11:55:34,346.65500000000003,25.0,105,693.3100000000001,3.0,1.0,2.0,6.0,Others
1078,2024-03-01,organic,DE,8.0,1487.01,679.4699999999999,2024-03-12 20:59:15,2024-12-30 13:16:08,185.87625,1.0,305,1487.01,5.0,5.0,4.0,14.0,Champions
1079,2024-06-01,organic,US,1.0,153.99,82.38000000000001,2024-07-20 17:11:27,2024-07-20 17:11:27,153.99,164.0,213,153.99,1.0,1.0,1.0,3.0,Lost
1080,2024-11-02,organic,GB,5.0,1184.22,659.1600000000001,2024-11-05 06:19:39,2024-12-24 21:00:57,236.844,7.0,59,1184.22,4.0,3.0,3.0,10.0,Loyal Customers
1081,2024-12-02,paid_search,US,7.0,2005.81,987.0300000000001,2024-12-02 12:13:30,2024-12-27 17:45:57,286.5442857142857,4.0,29,2005.81,5.0,4.0,4.0,13.0,Champions
1082,2024-12-28,organic,US,2.0,669.75,262.30999999999995,2024-12-29 19:53:33,2024-12-31 01:37:18,334.875,0.0,3,669.75,5.0,1.0,2.0,8.0,New Customers
1083,2024-12-16,social,FR,4.0,1514.84,706.0699999999999,2024-12-26 00:17:56,2024-12-30 08:45:24,378.71,1.0,15,1514.84,5.0,3.0,4.0,12.0,Loyal Customers
1084,2024-07-22,organic,US,2.0,782.63,366.65,2024-10-22 11:01:17,2024-11-10 05:04:37,391.315,51.0,162,782.63,2.0,1.0,2.0,5.0,Lost
1085,2024-03-14,social,GB,0.0,0.0,0.0,,,0.0,292.0,292,0.0,,,,,No Orders
1086,2024-11-03,organic,NL,2.0,387.1,188.27,2024-11-03 18:06:14,2024-12-10 22:36:34,193.55,21.0,58,387.1,3.0,1.0,1.0,5.0,Others
1087,2024-10-20,paid_search,GB,1.0,91.55,56.099999999999994,2024-12-15 02:03:59,2024-12-15 02:03:59,91.55,16.0,72,91.55,4.0,1.0,1.0,6.0,New Customers
1088,2024-12-28,paid_search,DE,5.0,1659.8200000000002,822.3000000000001,2024-12-28 14:58:34,2024-12-31 03:34:50,331.96400000000006,0.0,3,1659.8200000000002,5.0,3.0,4.0,12.0,Loyal Customers
1089,2024-08-26,social,US,2.0,879.99,467.09999999999997,2024-09-01 04:37:18,2024-11-25 21:28:15,439.995,36.0,127,879.99,3.0,1.0,2.0,6.0,Others
1090,2024-02-21,paid_search,US,1.0,91.13,32.31,2024-06-15 12:36:59,2024-06-15 12:36:59,91.13,199.0,314,91.13,1.0,1.0,1.0,3.0,Lost
1091,2024-07-03,paid_search,US,2.0,208.52,102.08999999999997,2024-09-24 04:30:22,2024-12-06 22:27:05,104.26,25.0,181,208.52,3.0,1.0,1.0,5.0,Others
1092,2024-06-13,email,CA,2.0,586.45,267.34000000000003,2024-09-05 21:37:39,2024-09-24 06:24:18,293.225,98.0,201,586.45,1.0,1.0,2.0,4.0,Lost
1093,2024-11-04,social,AU,2.0,686.22,359.66,2024-11-19 07:14:02,2024-11-26 13:31:11,343.11,35.0,57,686.22,3.0,1.0,2.0,6.0,Others
1094,2024-05-23,organic,US,0.0,0.0,0.0,,,0.0,222.0,222,0.0,,,,,No Orders
1095,2024-04-30,referral,US,1.0,250.26,129.89,2024-08-15 10:52:01,2024-08-15 10:52:01,250.26,138.0,245,250.26,1.0,1.0,1.0,3.0,Lost
1096,2024-01-30,paid_search,US,4.0,649.82,285.56,2024-02-26 06:28:07,2024-12-08 13:55:01,162.455,23.0,336,649.82,3.0,3.0,2.0,8.0,Potential Loyalists
1097,2024-11-01,organic,DE,4.0,1175.15,651.78,2024-11-06 05:25:43,2024-12-21 22:40:24,293.7875,10.0,60,1175.15,4.0,3.0,3.0,10.0,Loyal Customers
1098,2024-10-03,paid_search,DE,2.0,70.02,36.78,2024-11-21 11:29:25,2024-11-30 01:08:58,35.01,31.0,89,70.02,3.0,1.0,1.0,5.0,Others
1099,2024-01-16,organic,FR,1.0,96.55,34.449999999999996,2024-12-08 17:47:21,2024-12-08 17:47:21,96.55,23.0,350,96.55,3.0,1.0,1.0,5.0,Others
1100,2024-06-07,organic,NL,6.0,1828.7299999999998,837.7799999999999,2024-06-17 23:27:05,2024-11-28 08:17:46,304.7883333333333,33.0,207,1828.7299999999998,3.0,4.0,4.0,11.0,Loyal Customers
1101,2024-06-24,email,US,8.0,2685.6,1379.66,2024-06-30 21:04:22,2024-12-30 10:59:46,335.7,1.0,190,2685.6,5.0,5.0,5.0,15.0,Champions
1102,2024-06-20,organic,DE,14.0,3924.5699999999997,1895.6799999999998,2024-06-26 09:02:08,2024-12-19 17:38:42,280.32642857142855,12.0,194,3924.5699999999997,4.0,5.0,5.0,14.0,Champions
1103,2024-12-02,email,GB,7.0,1687.02,716.96,2024-12-03 10:11:45,2024-12-30 18:23:37,241.00285714285715,1.0,29,1687.02,5.0,4.0,4.0,13.0,Champions
1104,2024-02-25,referral,US,10.0,3077.64,1524.9099999999999,2024-03-03 02:27:06,2024-10-20 20:07:39,307.764,72.0,310,3077.64,2.0,5.0,5.0,12.0,At Risk
1105,2024-04-22,social,NL,0.0,0.0,0.0,,,0.0,253.0,253,0.0,,,,,No Orders
1106,2024-03-07,social,US,6.0,2234.37,1023.48,2024-03-20 02:54:16,2024-12-12 17:34:46,372.395,19.0,299,2234.37,3.0,4.0,5.0,12.0,Loyal Customers
1107,2024-03-30,social,FR,6.0,1622.47,716.97,2024-05-20 04:02:51,2024-12-23 09:03:33,270.4116666666667,8.0,276,1622.47,4.0,4.0,4.0,12.0,Champions
1108,2024-11-27,affiliate,FR,3.0,1223.1,528.91,2024-12-17 21:54:24,2024-12-25 08:55:56,407.7,6.0,34,1223.1,4.0,2.0,3.0,9.0,New Customers
1109,2024-12-10,paid_search,NL,3.0,793.26,404.54,2024-12-12 14:51:55,2024-12-29 20:53:14,264.42,2.0,21,793.26,5.0,2.0,2.0,9.0,New Customers
1110,2024-01-17,organic,GB,4.0,873.3299999999999,472.90000000000003,2024-04-28 16:13:57,2024-12-16 02:54:00,218.33249999999998,15.0,349,873.3299999999999,4.0,3.0,2.0,9.0,Potential Loyalists
1111,2024-08-19,paid_search,US,1.0,427.95000000000005,245.47000000000003,2024-11-25 16:37:00,2024-11-25 16:37:00,427.95000000000005,36.0,134,427.95000000000005,3.0,1.0,1.0,5.0,Others
1112,2024-03-26,paid_search,CA,4.0,1816.92,899.7800000000001,2024-04-15 22:29:48,2024-11-24 17:45:23,454.23,37.0,280,1816.92,3.0,3.0,4.0,10.0,Loyal Customers
1113,2024-03-11,organic,CA,2.0,587.34,293.83000000000004,2024-04-10 09:57:37,2024-10-10 10:54:14,293.67,82.0,295,587.34,1.0,1.0,2.0,4.0,Lost
1114,2024-04-16,social,GB,2.0,273.01,123.79000000000002,2024-08-13 07:57:31,2024-10-06 16:13:06,136.505,86.0,259,273.01,1.0,1.0,1.0,3.0,Lost
1115,2024-03-12,organic,CA,4.0,1177.8200000000002,600.35,2024-05-21 07:17:07,2024-10-09 00:31:35,294.45500000000004,83.0,294,1177.8200000000002,1.0,3.0,3.0,7.0,At Risk
1116,2024-06-28,referral,US,7.0,2366.89,1159.72,2024-08-07 04:17:36,2024-10-24 02:23:28,338.1271428571428,68.0,186,2366.89,2.0,4.0,5.0,11.0,At Risk
1117,2024-12-30,organic,DE,6.0,1762.58,744.3700000000001,2024-12-30 08:37:12,2024-12-31 16:14:43,293.7633333333333,0.0,1,1762.58,5.0,4.0,4.0,13.0,Champions
1118,2024-08-02,organic,AU,10.0,3303.86,1470.53,2024-08-06 00:21:47,2024-12-29 00:08:32,330.386,2.0,151,3303.86,5.0,5.0,5.0,15.0,Champions
1119,2024-09-21,organic,US,7.0,2224.48,1109.8,2024-09-21 06:29:47,2024-12-14 18:10:48,317.78285714285715,17.0,101,2224.48,3.0,4.0,4.0,11.0,Loyal Customers
1120,2024-06-29,organic,GB,3.0,685.62,385.83,2024-07-31 06:26:59,2024-09-03 09:13:01,228.54,119.0,185,685.62,1.0,2.0,2.0,5.0,Lost
1121,2024-01-06,organic,NL,2.0,289.13,178.74,2024-09-29 06:44:01,2024-11-12 11:31:52,144.565,49.0,360,289.13,2.0,1.0,1.0,4.0,Lost
1122,2024-01-31,organic,CA,0.0,0.0,0.0,,,0.0,335.0,335,0.0,,,,,No Orders
1123,2024-04-08,organic,AU,7.0,1628.1,726.9100000000001,2024-04-13 22:08:27,2024-11-09 23:36:48,232.58571428571426,52.0,267,1628.1,2.0,4.0,4.0,10.0,At Risk
1124,2024-03-30,organic,US,7.0,2028.27,974.8800000000001,2024-04-03 15:05:23,2024-11-05 22:33:10,289.7528571428571,56.0,276,2028.27,2.0,4.0,4.0,10.0,At Risk
1125,2024-11-03,paid_search,SE,5.0,2331.8900000000003,982.12,2024-11-14 21:55:09,2024-12-16 12:22:07,466.37800000000004,15.0,58,2331.8900000000003,4.0,3.0,5.0,12.0,Loyal Customers
1126,2024-11-04,paid_search,US,5.0,914.53,474.37,2024-11-05 04:11:32,2024-12-30 05:30:04,182.906,1.0,57,914.53,5.0,3.0,3.0,11.0,Loyal Customers
1127,2024-11-08,organic,GB,3.0,682.61,284.46000000000004,2024-11-14 08:57:54,2024-11-26 13:13:59,227.53666666666666,35.0,53,682.61,3.0,2.0,2.0,7.0,Potential Loyalists
1128,2024-08-21,organic,GB,6.0,1460.46,727.01,2024-09-08 23:09:37,2024-12-30 15:15:08,243.41,1.0,132,1460.46,5.0,4.0,4.0,13.0,Champions
1129,2024-07-22,organic,CA,2.0,1377.65,577.5600000000001,2024-08-14 00:41:25,2024-09-17 02:06:18,688.825,105.0,162,1377.65,1.0,1.0,3.0,5.0,Lost
1130,2024-08-25,organic,NL,11.0,2575.99,1324.55,2024-08-30 04:37:46,2024-12-25 22:15:15,234.18090909090907,6.0,128,2575.99,4.0,5.0,5.0,14.0,Champions
1131,2024-05-28,organic,FR,0.0,0.0,0.0,,,0.0,217.0,217,0.0,,,,,No Orders
1132,2024-09-02,email,DE,3.0,961.4300000000001,447.46,2024-09-22 04:13:44,2024-10-16 06:56:43,320.4766666666667,76.0,120,961.4300000000001,2.0,2.0,3.0,7.0,Lost
1133,2024-10-17,affiliate,GB,2.0,203.20999999999998,105.54999999999998,2024-11-15 23:56:17,2024-12-21 05:57:28,101.60499999999999,10.0,75,203.20999999999998,4.0,1.0,1.0,6.0,New Customers
1134,2024-10-06,referral,GB,7.0,2505.72,1110.28,2024-10-09 05:20:54,2024-12-31 17:29:13,357.96,0.0,86,2505.72,5.0,4.0,5.0,14.0,Champions
1135,2024-08-12,paid_search,GB,6.0,1631.25,852.73,2024-09-03 15:56:52,2024-12-06 16:09:01,271.875,25.0,141,1631.25,3.0,4.0,4.0,11.0,Loyal Customers
1136,2024-01-22,paid_search,US,2.0,134.68,69.92000000000002,2024-01-31 11:03:45,2024-11-24 18:59:41,67.34,37.0,344,134.68,3.0,1.0,1.0,5.0,Others
1137,2024-09-22,organic,GB,0.0,0.0,0.0,,,0.0,100.0,100,0.0,,,,,No Orders
1138,2024-05-14,email,AU,0.0,0.0,0.0,,,0.0,231.0,231,0.0,,,,,No Orders
1139,2024-09-29,email,FR,6.0,1778.7999999999997,900.48,2024-10-05 05:05:31,2024-12-20 00:53:21,296.46666666666664,11.0,93,1778.7999999999997,4.0,4.0,4.0,12.0,Champions
1140,2024-07-16,email,CA,0.0,0.0,0.0,,,0.0,168.0,168,0.0,,,,,No Orders
1141,2024-11-18,referral,US,1.0,676.03,225.03,2024-12-14 22:20:42,2024-12-14 22:20:42,676.03,17.0,43,676.03,3.0,1.0,2.0,6.0,Others
1142,2024-05-03,paid_search,GB,4.0,1079.93,526.47,2024-05-11 19:37:54,2024-11-27 14:48:26,269.9825,34.0,242,1079.93,3.0,3.0,3.0,9.0,Loyal Customers
